3	12	-9.13	-481.74	312.01	i3
3	13	-9.13	-481.74	294.99	i3
3	14	-9.13	-481.74	277.96	i3
3	15	-9.13	-481.74	260.94	i3
3	16	-9.13	-481.74	243.92	i3
3	17	-9.13	-481.74	226.9	i3
3	18	-9.13	-481.74	209.88	i3
3	19	-9.13	-481.74	192.86	i3
3	20	-9.13	-481.74	175.84	i3
3	21	-9.13	-481.74	158.82	i3
3	22	-9.13	-481.74	141.8	i3
3	23	-9.13	-481.74	124.78	i3
3	24	-9.13	-481.74	107.76	i3
3	25	-9.13	-481.74	90.74	i3
3	26	-9.13	-481.74	73.72	i3
3	27	-9.13	-481.74	56.7	i3
3	28	-9.13	-481.74	39.67	i3
3	29	-9.13	-481.74	22.65	i3
3	30	-9.13	-481.74	5.63	i3
3	31	-9.13	-481.74	-11.39	i3
3	32	-9.13	-481.74	-28.41	i3
3	33	-9.13	-481.74	-45.43	i3
3	34	-9.13	-481.74	-62.45	i3
3	35	-9.13	-481.74	-79.47	i3
3	36	-9.13	-481.74	-96.49	i3
3	37	-9.13	-481.74	-113.51	i3
3	38	-9.13	-481.74	-130.53	i3
3	39	-9.13	-481.74	-147.55	i3
3	40	-9.13	-481.74	-164.57	i3
3	41	-9.13	-481.74	-181.6	i3
3	42	-9.13	-481.74	-198.62	i3
3	43	-9.13	-481.74	-215.64	i3
3	44	-9.13	-481.74	-232.66	i3
3	45	-9.13	-481.74	-249.68	i3
3	46	-9.13	-481.74	-266.7	i3
3	47	-9.13	-481.74	-283.72	i3
3	48	-9.13	-481.74	-300.74	i3
3	49	-9.13	-481.74	-317.76	i3
3	50	-9.13	-481.74	-334.78	i3
3	51	-9.13	-481.74	-351.8	i3
3	52	-9.13	-481.74	-368.82	i3
3	53	-9.13	-481.74	-385.84	i3
3	54	-9.13	-481.74	-402.87	i3
3	55	-9.13	-481.74	-419.89	i3
3	56	-9.13	-481.74	-436.91	i3
3	57	-9.13	-481.74	-453.93	i3
3	58	-9.13	-481.74	-470.95	i3
3	59	-9.13	-481.74	-487.97	i3
3	60	-9.13	-481.74	-504.99	i3
3	61	-27.9	-464.26	1945.41	i3
3	62	-27.54	-464.72	1945.41	i3
3	63	-20.55	-458.73	1945.28	i3
3	64	-20.24	-459.22	1945.28	i3
4	1	114.39	-461.99	498.66	i3
4	2	114.39	-461.99	481.64	i3
4	3	114.39	-461.99	464.62	i3
4	4	114.39	-461.99	447.6	i3
4	5	114.39	-461.99	430.58	i3
4	6	114.39	-461.99	413.56	i3
4	7	114.39	-461.99	396.54	i3
4	8	114.39	-461.99	379.52	i3
4	9	114.39	-461.99	362.5	i3
4	10	114.39	-461.99	345.48	i3
4	11	114.39	-461.99	328.46	i3
4	12	114.39	-461.99	311.44	i3
4	13	114.39	-461.99	294.42	i3
4	14	114.39	-461.99	277.39	i3
4	15	114.39	-461.99	260.37	i3
4	16	114.39	-461.99	243.35	i3
4	17	114.39	-461.99	226.33	i3
4	18	114.39	-461.99	209.31	i3
4	19	114.39	-461.99	192.29	i3
4	20	114.39	-461.99	175.27	i3
4	21	114.39	-461.99	158.25	i3
4	22	114.39	-461.99	141.23	i3
4	23	114.39	-461.99	124.21	i3
4	24	114.39	-461.99	107.19	i3
4	25	114.39	-461.99	90.17	i3
4	26	114.39	-461.99	73.15	i3
4	27	114.39	-461.99	56.13	i3
4	28	114.39	-461.99	39.1	i3
4	29	114.39	-461.99	22.08	i3
4	30	114.39	-461.99	5.06	i3
4	31	114.39	-461.99	-11.96	i3
4	32	114.39	-461.99	-28.98	i3
4	33	114.39	-461.99	-46.0	i3
4	34	114.39	-461.99	-63.02	i3
4	35	114.39	-461.99	-80.04	i3
4	36	114.39	-461.99	-97.06	i3
4	37	114.39	-461.99	-114.08	i3
4	38	114.39	-461.99	-131.1	i3
4	39	114.39	-461.99	-148.12	i3
4	40	114.39	-461.99	-165.14	i3
4	41	114.39	-461.99	-182.17	i3
4	42	114.39	-461.99	-199.19	i3
4	43	114.39	-461.99	-216.21	i3
4	44	114.39	-461.99	-233.23	i3
4	45	114.39	-461.99	-250.25	i3
4	46	114.39	-461.99	-267.27	i3
4	47	114.39	-461.99	-284.29	i3
4	48	114.39	-461.99	-301.31	i3
4	49	114.39	-461.99	-318.33	i3
4	50	114.39	-461.99	-335.35	i3
4	51	114.39	-461.99	-352.37	i3
4	52	114.39	-461.99	-369.39	i3
4	53	114.39	-461.99	-386.41	i3
4	54	114.39	-461.99	-403.44	i3
4	55	114.39	-461.99	-420.46	i3
4	56	114.39	-461.99	-437.48	i3
4	57	114.39	-461.99	-454.5	i3
4	58	114.39	-461.99	-471.52	i3
4	59	114.39	-461.99	-488.54	i3
4	60	114.39	-461.99	-505.56	i3
4	61	105.6	-438.42	1945.15	i3
4	62	105.71	-438.99	1945.15	i3
4	63	115.2	-436.58	1945.38	i3
4	64	115.33	-437.15	1945.38	i3
5	1	237.78	-442.42	501.46	i3
5	2	237.78	-442.42	484.44	i3
5	3	237.78	-442.42	467.42	i3
5	4	237.78	-442.42	450.4	i3
5	5	237.78	-442.42	433.38	i3
5	6	237.78	-442.42	416.36	i3
5	7	237.78	-442.42	399.34	i3
5	8	237.78	-442.42	382.32	i3
5	9	237.78	-442.42	365.3	i3
5	10	237.78	-442.42	348.28	i3
5	11	237.78	-442.42	331.26	i3
5	12	237.78	-442.42	314.24	i3
5	13	237.78	-442.42	297.22	i3
5	14	237.78	-442.42	280.19	i3
5	15	237.78	-442.42	263.17	i3
5	16	237.78	-442.42	246.15	i3
5	17	237.78	-442.42	229.13	i3
5	18	237.78	-442.42	212.11	i3
5	19	237.78	-442.42	195.09	i3
5	20	237.78	-442.42	178.07	i3
5	21	237.78	-442.42	161.05	i3
5	22	237.78	-442.42	144.03	i3
5	23	237.78	-442.42	127.01	i3
5	24	237.78	-442.42	109.99	i3
5	25	237.78	-442.42	92.97	i3
5	26	237.78	-442.42	75.95	i3
5	27	237.78	-442.42	58.93	i3
5	28	237.78	-442.42	41.9	i3
5	29	237.78	-442.42	24.88	i3
5	30	237.78	-442.42	7.86	i3
5	31	237.78	-442.42	-9.16	i3
5	32	237.78	-442.42	-26.18	i3
5	33	237.78	-442.42	-43.2	i3
5	34	237.78	-442.42	-60.22	i3
5	35	237.78	-442.42	-77.24	i3
5	36	237.78	-442.42	-94.26	i3
5	37	237.78	-442.42	-111.28	i3
5	38	237.78	-442.42	-128.3	i3
5	39	237.78	-442.42	-145.32	i3
5	40	237.78	-442.42	-162.34	i3
5	41	237.78	-442.42	-179.37	i3
5	42	237.78	-442.42	-196.39	i3
5	43	237.78	-442.42	-213.41	i3
5	44	237.78	-442.42	-230.43	i3
5	45	237.78	-442.42	-247.45	i3
5	46	237.78	-442.42	-264.47	i3
5	47	237.78	-442.42	-281.49	i3
5	48	237.78	-442.42	-298.51	i3
5	49	237.78	-442.42	-315.53	i3
5	50	237.78	-442.42	-332.55	i3
5	51	237.78	-442.42	-349.57	i3
5	52	237.78	-442.42	-366.59	i3
5	53	237.78	-442.42	-383.61	i3
5	54	237.78	-442.42	-400.64	i3
5	55	237.78	-442.42	-417.66	i3
5	56	237.78	-442.42	-434.68	i3
5	57	237.78	-442.42	-451.7	i3
5	58	237.78	-442.42	-468.72	i3
5	59	237.78	-442.42	-485.74	i3
5	60	237.78	-442.42	-502.76	i3
5	61	214.5	-432.25	1945.32	i3
5	62	214.98	-432.57	1945.32	i3
5	63	219.66	-424.53	1945.46	i3
5	64	220.15	-424.84	1945.46	i3
6	1	361.0	-422.83	499.51	i3
6	2	361.0	-422.83	482.49	i3
6	3	361.0	-422.83	465.47	i3
6	4	361.0	-422.83	448.45	i3
6	5	361.0	-422.83	431.43	i3
6	6	361.0	-422.83	414.41	i3
6	7	361.0	-422.83	397.39	i3
6	8	361.0	-422.83	380.37	i3
6	9	361.0	-422.83	363.35	i3
6	10	361.0	-422.83	346.33	i3
6	11	361.0	-422.83	329.31	i3
6	12	361.0	-422.83	312.29	i3
6	13	361.0	-422.83	295.27	i3
6	14	361.0	-422.83	278.24	i3
6	15	361.0	-422.83	261.22	i3
6	16	361.0	-422.83	244.2	i3
6	17	361.0	-422.83	227.18	i3
6	18	361.0	-422.83	210.16	i3
6	19	361.0	-422.83	193.14	i3
6	20	361.0	-422.83	176.12	i3
6	21	361.0	-422.83	159.1	i3
6	22	361.0	-422.83	142.08	i3
6	23	361.0	-422.83	125.06	i3
6	24	361.0	-422.83	108.04	i3
6	25	361.0	-422.83	91.02	i3
6	26	361.0	-422.83	74.0	i3
6	27	361.0	-422.83	56.98	i3
6	28	361.0	-422.83	39.95	i3
6	29	361.0	-422.83	22.93	i3
6	30	361.0	-422.83	5.91	i3
6	31	361.0	-422.83	-11.11	i3
6	32	361.0	-422.83	-28.13	i3
6	33	361.0	-422.83	-45.15	i3
6	34	361.0	-422.83	-62.17	i3
6	35	361.0	-422.83	-79.19	i3
6	36	361.0	-422.83	-96.21	i3
6	37	361.0	-422.83	-113.23	i3
6	38	361.0	-422.83	-130.25	i3
6	39	361.0	-422.83	-147.27	i3
6	40	361.0	-422.83	-164.29	i3
6	41	361.0	-422.83	-181.32	i3
6	42	361.0	-422.83	-198.34	i3
6	43	361.0	-422.83	-215.36	i3
6	44	361.0	-422.83	-232.38	i3
6	45	361.0	-422.83	-249.4	i3
6	46	361.0	-422.83	-266.42	i3
6	47	361.0	-422.83	-283.44	i3
6	48	361.0	-422.83	-300.46	i3
6	49	361.0	-422.83	-317.48	i3
6	50	361.0	-422.83	-334.5	i3
6	51	361.0	-422.83	-351.52	i3
6	52	361.0	-422.83	-368.54	i3
6	53	361.0	-422.83	-385.56	i3
6	54	361.0	-422.83	-402.59	i3
6	55	361.0	-422.83	-419.61	i3
6	56	361.0	-422.83	-436.63	i3
6	57	361.0	-422.83	-453.65	i3
6	58	361.0	-422.83	-470.67	i3
6	59	361.0	-422.83	-487.69	i3
6	60	361.0	-422.83	-504.71	i3
6	61	356.6	-397.84	1946.38	i3
6	62	356.6	-398.42	1946.38	i3
6	63	366.21	-398.09	1946.44	i3
6	64	366.22	-398.67	1946.44	i3
7	1	-334.8	-424.5	500.59	i3
7	2	-334.8	-424.5	483.57	i3
7	3	-334.8	-424.5	466.55	i3
7	4	-334.8	-424.5	449.53	i3
7	5	-334.8	-424.5	432.51	i3
7	6	-334.8	-424.5	415.49	i3
7	7	-334.8	-424.5	398.47	i3
7	8	-334.8	-424.5	381.45	i3
7	9	-334.8	-424.5	364.43	i3
7	10	-334.8	-424.5	347.41	i3
7	11	-334.8	-424.5	330.39	i3
7	12	-334.8	-424.5	313.37	i3
7	13	-334.8	-424.5	296.35	i3
7	14	-334.8	-424.5	279.32	i3
7	15	-334.8	-424.5	262.3	i3
7	16	-334.8	-424.5	245.28	i3
7	17	-334.8	-424.5	228.26	i3
7	18	-334.8	-424.5	211.24	i3
7	19	-334.8	-424.5	194.22	i3
7	20	-334.8	-424.5	177.2	i3
7	21	-334.8	-424.5	160.18	i3
7	22	-334.8	-424.5	143.16	i3
7	23	-334.8	-424.5	126.14	i3
7	24	-334.8	-424.5	109.12	i3
7	25	-334.8	-424.5	92.1	i3
7	26	-334.8	-424.5	75.08	i3
7	27	-334.8	-424.5	58.06	i3
7	28	-334.8	-424.5	41.03	i3
7	29	-334.8	-424.5	24.01	i3
7	30	-334.8	-424.5	6.99	i3
7	31	-334.8	-424.5	-10.03	i3
7	32	-334.8	-424.5	-27.05	i3
7	33	-334.8	-424.5	-44.07	i3
7	34	-334.8	-424.5	-61.09	i3
7	35	-334.8	-424.5	-78.11	i3
7	36	-334.8	-424.5	-95.13	i3
7	37	-334.8	-424.5	-112.15	i3
7	38	-334.8	-424.5	-129.17	i3
7	39	-334.8	-424.5	-146.19	i3
7	40	-334.8	-424.5	-163.21	i3
7	41	-334.8	-424.5	-180.24	i3
7	42	-334.8	-424.5	-197.26	i3
7	43	-334.8	-424.5	-214.28	i3
7	44	-334.8	-424.5	-231.3	i3
7	45	-334.8	-424.5	-248.32	i3
7	46	-334.8	-424.5	-265.34	i3
7	47	-334.8	-424.5	-282.36	i3
7	48	-334.8	-424.5	-299.38	i3
7	49	-334.8	-424.5	-316.4	i3
7	50	-334.8	-424.5	-333.42	i3
7	51	-334.8	-424.5	-350.44	i3
7	52	-334.8	-424.5	-367.46	i3
7	53	-334.8	-424.5	-384.48	i3
7	54	-334.8	-424.5	-401.51	i3
7	55	-334.8	-424.5	-418.53	i3
7	56	-334.8	-424.5	-435.55	i3
7	57	-334.8	-424.5	-452.57	i3
7	58	-334.8	-424.5	-469.59	i3
7	59	-334.8	-424.5	-486.61	i3
7	60	-334.8	-424.5	-503.63	i3
7	61	-344.09	-400.19	1945.38	i3
7	62	-344.01	-400.76	1945.38	i3
7	63	-334.37	-398.72	1945.13	i3
7	64	-334.28	-399.29	1945.13	i3
8	1	-211.35	-404.48	498.63	i3
8	2	-211.35	-404.48	481.61	i3
8	3	-211.35	-404.48	464.59	i3
8	4	-211.35	-404.48	447.56	i3
8	5	-211.35	-404.48	430.54	i3
8	6	-211.35	-404.48	413.52	i3
8	7	-211.35	-404.48	396.5	i3
8	8	-211.35	-404.48	379.48	i3
8	9	-211.35	-404.48	362.46	i3
8	10	-211.35	-404.48	345.44	i3
8	11	-211.35	-404.48	328.42	i3
8	12	-211.35	-404.48	311.4	i3
8	13	-211.35	-404.48	294.38	i3
8	14	-211.35	-404.48	277.36	i3
8	15	-211.35	-404.48	260.34	i3
8	16	-211.35	-404.48	243.32	i3
8	17	-211.35	-404.48	226.29	i3
8	18	-211.35	-404.48	209.27	i3
8	19	-211.35	-404.48	192.25	i3
8	20	-211.35	-404.48	175.23	i3
8	21	-211.35	-404.48	158.21	i3
8	22	-211.35	-404.48	141.19	i3
8	23	-211.35	-404.48	124.17	i3
8	24	-211.35	-404.48	107.15	i3
8	25	-211.35	-404.48	90.13	i3
8	26	-211.35	-404.48	73.11	i3
8	27	-211.35	-404.48	56.09	i3
8	28	-211.35	-404.48	39.07	i3
8	29	-211.35	-404.48	22.05	i3
8	30	-211.35	-404.48	5.02	i3
8	31	-211.35	-404.48	-12.0	i3
8	32	-211.35	-404.48	-29.02	i3
8	33	-211.35	-404.48	-46.04	i3
8	34	-211.35	-404.48	-63.06	i3
8	35	-211.35	-404.48	-80.08	i3
8	36	-211.35	-404.48	-97.1	i3
8	37	-211.35	-404.48	-114.12	i3
8	38	-211.35	-404.48	-131.14	i3
8	39	-211.35	-404.48	-148.16	i3
8	40	-211.35	-404.48	-165.18	i3
8	41	-211.35	-404.48	-182.2	i3
8	42	-211.35	-404.48	-199.22	i3
8	43	-211.35	-404.48	-216.24	i3
8	44	-211.35	-404.48	-233.27	i3
8	45	-211.35	-404.48	-250.29	i3
8	46	-211.35	-404.48	-267.31	i3
8	47	-211.35	-404.48	-284.33	i3
8	48	-211.35	-404.48	-301.35	i3
8	49	-211.35	-404.48	-318.37	i3
8	50	-211.35	-404.48	-335.39	i3
8	51	-211.35	-404.48	-352.41	i3
8	52	-211.35	-404.48	-369.43	i3
8	53	-211.35	-404.48	-386.45	i3
8	54	-211.35	-404.48	-403.47	i3
8	55	-211.35	-404.48	-420.49	i3
8	56	-211.35	-404.48	-437.51	i3
8	57	-211.35	-404.48	-454.54	i3
8	58	-211.35	-404.48	-471.56	i3
8	59	-211.35	-404.48	-490.38	i3
8	60	-211.35	-404.48	-507.4	i3
8	61	-231.42	-389.04	1944.97	i3
8	62	-231.03	-389.48	1944.97	i3
8	63	-224.38	-382.73	1945.05	i3
8	64	-223.99	-383.16	1945.05	i3
9	1	-88.05	-384.3	500.02	i3
9	2	-88.05	-384.3	482.99	i3
9	3	-88.05	-384.3	465.97	i3
9	4	-88.05	-384.3	448.95	i3
9	5	-88.05	-384.3	431.93	i3
9	6	-88.05	-384.3	414.91	i3
9	7	-88.05	-384.3	397.89	i3
9	8	-88.05	-384.3	380.87	i3
9	9	-88.05	-384.3	363.85	i3
9	10	-88.05	-384.3	346.83	i3
9	11	-88.05	-384.3	329.81	i3
9	12	-88.05	-384.3	312.79	i3
9	13	-88.05	-384.3	295.77	i3
9	14	-88.05	-384.3	278.75	i3
9	15	-88.05	-384.3	261.72	i3
9	16	-88.05	-384.3	244.7	i3
9	17	-88.05	-384.3	227.68	i3
9	18	-88.05	-384.3	210.66	i3
9	19	-88.05	-384.3	193.64	i3
9	20	-88.05	-384.3	176.62	i3
9	21	-88.05	-384.3	159.6	i3
9	22	-88.05	-384.3	142.58	i3
9	23	-88.05	-384.3	125.56	i3
9	24	-88.05	-384.3	108.54	i3
9	25	-88.05	-384.3	91.52	i3
9	26	-88.05	-384.3	74.5	i3
9	27	-88.05	-384.3	57.48	i3
9	28	-88.05	-384.3	40.46	i3
9	29	-88.05	-384.3	23.43	i3
9	30	-88.05	-384.3	6.41	i3
9	31	-88.05	-384.3	-10.61	i3
9	32	-88.05	-384.3	-27.63	i3
9	33	-88.05	-384.3	-44.65	i3
9	34	-88.05	-384.3	-61.67	i3
9	35	-88.05	-384.3	-78.69	i3
9	36	-88.05	-384.3	-95.71	i3
9	37	-88.05	-384.3	-112.73	i3
9	38	-88.05	-384.3	-129.75	i3
9	39	-88.05	-384.3	-146.77	i3
9	40	-88.05	-384.3	-163.79	i3
9	41	-88.05	-384.3	-180.81	i3
9	42	-88.05	-384.3	-197.84	i3
9	43	-88.05	-384.3	-214.86	i3
9	44	-88.05	-384.3	-231.88	i3
9	45	-88.05	-384.3	-248.9	i3
9	46	-88.05	-384.3	-265.92	i3
9	47	-88.05	-384.3	-282.94	i3
9	48	-88.05	-384.3	-299.96	i3
9	49	-88.05	-384.3	-316.98	i3
9	50	-88.05	-384.3	-334.0	i3
9	51	-88.05	-384.3	-351.02	i3
9	52	-88.05	-384.3	-368.04	i3
9	53	-88.05	-384.3	-385.06	i3
9	54	-88.05	-384.3	-402.08	i3
9	55	-88.05	-384.3	-419.11	i3
9	56	-88.05	-384.3	-436.13	i3
9	57	-88.05	-384.3	-453.15	i3
9	58	-88.05	-384.3	-470.17	i3
9	59	-88.05	-384.3	-487.19	i3
9	60	-88.05	-384.3	-504.83	i3
9	61	-85.13	-359.45	1944.9	i3
9	62	-85.26	-360.01	1944.9	i3
9	63	-75.99	-362.16	1945.0	i3
9	64	-76.14	-362.72	1945.0	i3
10	1	35.54	-364.83	497.71	i3
10	2	35.54	-364.83	480.69	i3
10	3	35.54	-364.83	463.67	i3
10	4	35.54	-364.83	446.65	i3
10	5	35.54	-364.83	429.63	i3
10	6	35.54	-364.83	412.61	i3
10	7	35.54	-364.83	395.59	i3
10	8	35.54	-364.83	378.57	i3
10	9	35.54	-364.83	361.55	i3
10	10	35.54	-364.83	344.53	i3
10	11	35.54	-364.83	327.51	i3
10	12	35.54	-364.83	310.49	i3
10	13	35.54	-364.83	293.47	i3
10	14	35.54	-364.83	276.44	i3
10	15	35.54	-364.83	259.42	i3
10	16	35.54	-364.83	242.4	i3
10	17	35.54	-364.83	225.38	i3
10	18	35.54	-364.83	208.36	i3
10	19	35.54	-364.83	191.34	i3
10	20	35.54	-364.83	174.32	i3
10	21	35.54	-364.83	157.3	i3
10	22	35.54	-364.83	140.28	i3
10	23	35.54	-364.83	123.26	i3
10	24	35.54	-364.83	106.24	i3
10	25	35.54	-364.83	89.22	i3
10	26	35.54	-364.83	72.2	i3
10	27	35.54	-364.83	55.18	i3
10	28	35.54	-364.83	38.15	i3
10	29	35.54	-364.83	21.13	i3
10	30	35.54	-364.83	4.11	i3
10	31	35.54	-364.83	-12.91	i3
10	32	35.54	-364.83	-29.93	i3
10	33	35.54	-364.83	-46.95	i3
10	34	35.54	-364.83	-63.97	i3
10	35	35.54	-364.83	-80.99	i3
10	36	35.54	-364.83	-98.01	i3
10	37	35.54	-364.83	-115.03	i3
10	38	35.54	-364.83	-132.05	i3
10	39	35.54	-364.83	-149.07	i3
10	40	35.54	-364.83	-166.09	i3
10	41	35.54	-364.83	-183.12	i3
10	42	35.54	-364.83	-200.14	i3
10	43	35.54	-364.83	-217.16	i3
10	44	35.54	-364.83	-234.18	i3
10	45	35.54	-364.83	-251.2	i3
10	46	35.54	-364.83	-268.22	i3
10	47	35.54	-364.83	-285.24	i3
10	48	35.54	-364.83	-302.26	i3
10	49	35.54	-364.83	-319.28	i3
10	50	35.54	-364.83	-336.3	i3
10	51	35.54	-364.83	-353.32	i3
10	52	35.54	-364.83	-370.34	i3
10	53	35.54	-364.83	-387.36	i3
10	54	35.54	-364.83	-404.39	i3
10	55	35.54	-364.83	-421.41	i3
10	56	35.54	-364.83	-438.43	i3
10	57	35.54	-364.83	-455.45	i3
10	58	35.54	-364.83	-472.47	i3
10	59	35.54	-364.83	-489.49	i3
10	60	35.54	-364.83	-506.51	i3
10	61	25.0	-342.2	1944.97	i3
10	62	25.19	-342.74	1944.97	i3
10	63	34.44	-339.47	1945.07	i3
10	64	34.61	-340.02	1945.07	i3
11	1	158.94	-345.23	499.83	i3
11	2	158.94	-345.23	482.81	i3
11	3	158.94	-345.23	465.79	i3
11	4	158.94	-345.23	448.77	i3
11	5	158.94	-345.23	431.75	i3
11	6	158.94	-345.23	414.73	i3
11	7	158.94	-345.23	397.71	i3
11	8	158.94	-345.23	380.69	i3
11	9	158.94	-345.23	363.67	i3
11	10	158.94	-345.23	346.65	i3
11	11	158.94	-345.23	329.63	i3
11	12	158.94	-345.23	312.61	i3
11	13	158.94	-345.23	295.59	i3
11	14	158.94	-345.23	278.56	i3
11	15	158.94	-345.23	261.54	i3
11	16	158.94	-345.23	244.52	i3
11	17	158.94	-345.23	227.5	i3
11	18	158.94	-345.23	210.48	i3
11	19	158.94	-345.23	193.46	i3
11	20	158.94	-345.23	176.44	i3
11	21	158.94	-345.23	159.42	i3
11	22	158.94	-345.23	142.4	i3
11	23	158.94	-345.23	125.38	i3
