# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [MeV]   
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
17.25            2.7299620E-49    2.7299620E-49    2.7299620E-49    2.7299620E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.35            3.0241963E-49    3.0241963E-49    3.0241963E-49    3.0241963E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.45            3.3428761E-49    3.3428761E-49    3.3428761E-49    3.3428761E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.55            3.6874298E-49    3.6874298E-49    3.6874298E-49    3.6874298E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.65            4.0593326E-49    4.0593326E-49    4.0593326E-49    4.0593326E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.75            4.4601069E-49    4.4601069E-49    4.4601069E-49    4.4601069E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.85            4.8913221E-49    4.8913221E-49    4.8913221E-49    4.8913221E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
17.95            5.3545950E-49    5.3545950E-49    5.3545950E-49    5.3545950E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.05            5.8515896E-49    5.8515896E-49    5.8515896E-49    5.8515896E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.15            6.3840172E-49    6.3840172E-49    6.3840172E-49    6.3840172E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.25            6.9536367E-49    6.9536367E-49    6.9536367E-49    6.9536367E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.35            7.5622540E-49    7.5622540E-49    7.5622540E-49    7.5622540E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.45            8.2117224E-49    8.2117224E-49    8.2117224E-49    8.2117224E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.55            8.9039424E-49    8.9039424E-49    8.9039424E-49    8.9039424E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.65            9.6408616E-49    9.6408616E-49    9.6408616E-49    9.6408616E-49    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.75            1.0424475E-48    1.0424475E-48    1.0424475E-48    1.0424475E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.85            1.1256823E-48    1.1256823E-48    1.1256823E-48    1.1256823E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
18.95            1.2139996E-48    1.2139996E-48    1.2139996E-48    1.2139996E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.05            1.3076127E-48    1.3076127E-48    1.3076127E-48    1.3076127E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.15            1.4067400E-48    1.4067400E-48    1.4067400E-48    1.4067400E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.25            1.5116040E-48    1.5116040E-48    1.5116040E-48    1.5116040E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.35            1.6224323E-48    1.6224323E-48    1.6224323E-48    1.6224323E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.45            1.7394567E-48    1.7394567E-48    1.7394567E-48    1.7394567E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.55            1.8629140E-48    1.8629140E-48    1.8629140E-48    1.8629140E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.65            1.9930451E-48    1.9930451E-48    1.9930451E-48    1.9930451E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.75            2.1300957E-48    2.1300957E-48    2.1300957E-48    2.1300957E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.85            2.2743158E-48    2.2743158E-48    2.2743158E-48    2.2743158E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
19.95            2.4259602E-48    2.4259602E-48    2.4259602E-48    2.4259602E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.05            2.5852877E-48    2.5852877E-48    2.5852877E-48    2.5852877E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.15            2.7525619E-48    2.7525619E-48    2.7525619E-48    2.7525619E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.25            2.9280505E-48    2.9280505E-48    2.9280505E-48    2.9280505E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.35            3.1120258E-48    3.1120258E-48    3.1120258E-48    3.1120258E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.45            3.3047641E-48    3.3047641E-48    3.3047641E-48    3.3047641E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.55            3.5065464E-48    3.5065464E-48    3.5065464E-48    3.5065464E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.65            3.7176576E-48    3.7176576E-48    3.7176576E-48    3.7176576E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.75            3.9383869E-48    3.9383869E-48    3.9383869E-48    3.9383869E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.85            4.1690279E-48    4.1690279E-48    4.1690279E-48    4.1690279E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
20.95            4.4098781E-48    4.4098781E-48    4.4098781E-48    4.4098781E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.05            4.6612393E-48    4.6612393E-48    4.6612393E-48    4.6612393E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.15            4.9234172E-48    4.9234172E-48    4.9234172E-48    4.9234172E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.25            5.1967218E-48    5.1967218E-48    5.1967218E-48    5.1967218E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.35            5.4814668E-48    5.4814668E-48    5.4814668E-48    5.4814668E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.45            5.7779702E-48    5.7779702E-48    5.7779702E-48    5.7779702E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.55            6.0865536E-48    6.0865536E-48    6.0865536E-48    6.0865536E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.65            6.4075429E-48    6.4075429E-48    6.4075429E-48    6.4075429E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.75            6.7412674E-48    6.7412674E-48    6.7412674E-48    6.7412674E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.85            7.0880606E-48    7.0880606E-48    7.0880606E-48    7.0880606E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
21.95            7.4482596E-48    7.4482596E-48    7.4482596E-48    7.4482596E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.05            7.8222054E-48    7.8222054E-48    7.8222054E-48    7.8222054E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.15            8.2102424E-48    8.2102424E-48    8.2102424E-48    8.2102424E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.25            8.6127190E-48    8.6127190E-48    8.6127190E-48    8.6127190E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.35            9.0299870E-48    9.0299870E-48    9.0299870E-48    9.0299870E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.45            9.4624019E-48    9.4624019E-48    9.4624019E-48    9.4624019E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.55            9.9103228E-48    9.9103228E-48    9.9103228E-48    9.9103228E-48    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.65            1.0374112E-47    1.0374112E-47    1.0374112E-47    1.0374112E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.75            1.0854136E-47    1.0854136E-47    1.0854136E-47    1.0854136E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.85            1.1350764E-47    1.1350764E-47    1.1350764E-47    1.1350764E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
22.95            1.1864368E-47    1.1864368E-47    1.1864368E-47    1.1864368E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.05            1.2395326E-47    1.2395326E-47    1.2395326E-47    1.2395326E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.15            1.2944016E-47    1.2944016E-47    1.2944016E-47    1.2944016E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.25            1.3510821E-47    1.3510821E-47    1.3510821E-47    1.3510821E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.35            1.4096127E-47    1.4096127E-47    1.4096127E-47    1.4096127E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.45            1.4700324E-47    1.4700324E-47    1.4700324E-47    1.4700324E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.55            1.5323803E-47    1.5323803E-47    1.5323803E-47    1.5323803E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.65            1.5966960E-47    1.5966960E-47    1.5966960E-47    1.5966960E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.75            1.6630194E-47    1.6630194E-47    1.6630194E-47    1.6630194E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.85            1.7313905E-47    1.7313905E-47    1.7313905E-47    1.7313905E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
23.95            1.8018500E-47    1.8018500E-47    1.8018500E-47    1.8018500E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.05            1.8744385E-47    1.8744385E-47    1.8744385E-47    1.8744385E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.15            1.9491970E-47    1.9491970E-47    1.9491970E-47    1.9491970E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.25            2.0261669E-47    2.0261669E-47    2.0261669E-47    2.0261669E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.35            2.1053897E-47    2.1053897E-47    2.1053897E-47    2.1053897E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.45            2.1869075E-47    2.1869075E-47    2.1869075E-47    2.1869075E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.55            2.2707623E-47    2.2707623E-47    2.2707623E-47    2.2707623E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.65            2.3569966E-47    2.3569966E-47    2.3569966E-47    2.3569966E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.75            2.4456530E-47    2.4456530E-47    2.4456530E-47    2.4456530E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.85            2.5367746E-47    2.5367746E-47    2.5367746E-47    2.5367746E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
24.95            2.6304047E-47    2.6304047E-47    2.6304047E-47    2.6304047E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.05            2.7265865E-47    2.7265865E-47    2.7265865E-47    2.7265865E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.15            2.8253641E-47    2.8253641E-47    2.8253641E-47    2.8253641E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.25            2.9267812E-47    2.9267812E-47    2.9267812E-47    2.9267812E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.35            3.0308821E-47    3.0308821E-47    3.0308821E-47    3.0308821E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.45            3.1377114E-47    3.1377114E-47    3.1377114E-47    3.1377114E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.55            3.2473137E-47    3.2473137E-47    3.2473137E-47    3.2473137E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.65            3.3597340E-47    3.3597340E-47    3.3597340E-47    3.3597340E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.75            3.4750175E-47    3.4750175E-47    3.4750175E-47    3.4750175E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.85            3.5932096E-47    3.5932096E-47    3.5932096E-47    3.5932096E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
25.95            3.7143559E-47    3.7143559E-47    3.7143559E-47    3.7143559E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.05            3.8385022E-47    3.8385022E-47    3.8385022E-47    3.8385022E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.15            3.9656947E-47    3.9656947E-47    3.9656947E-47    3.9656947E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.25            4.0959796E-47    4.0959796E-47    4.0959796E-47    4.0959796E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.35            4.2294035E-47    4.2294035E-47    4.2294035E-47    4.2294035E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.45            4.3660129E-47    4.3660129E-47    4.3660129E-47    4.3660129E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.55            4.5058549E-47    4.5058549E-47    4.5058549E-47    4.5058549E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.65            4.6489766E-47    4.6489766E-47    4.6489766E-47    4.6489766E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.75            4.7954251E-47    4.7954251E-47    4.7954251E-47    4.7954251E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.85            4.9452481E-47    4.9452481E-47    4.9452481E-47    4.9452481E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
26.95            5.0984933E-47    5.0984933E-47    5.0984933E-47    5.0984933E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.05            5.2552084E-47    5.2552084E-47    5.2552084E-47    5.2552084E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.15            5.4154415E-47    5.4154415E-47    5.4154415E-47    5.4154415E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.25            5.5792409E-47    5.5792409E-47    5.5792409E-47    5.5792409E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.35            5.7466551E-47    5.7466551E-47    5.7466551E-47    5.7466551E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.45            5.9177325E-47    5.9177325E-47    5.9177325E-47    5.9177325E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.55            6.0925219E-47    6.0925219E-47    6.0925219E-47    6.0925219E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.65            6.2710723E-47    6.2710723E-47    6.2710723E-47    6.2710723E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.75            6.4534327E-47    6.4534327E-47    6.4534327E-47    6.4534327E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.85            6.6396525E-47    6.6396525E-47    6.6396525E-47    6.6396525E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
27.95            6.8297809E-47    6.8297809E-47    6.8297809E-47    6.8297809E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.05            7.0238677E-47    7.0238677E-47    7.0238677E-47    7.0238677E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.15            7.2219624E-47    7.2219624E-47    7.2219624E-47    7.2219624E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.25            7.4241150E-47    7.4241150E-47    7.4241150E-47    7.4241150E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.35            7.6303754E-47    7.6303754E-47    7.6303754E-47    7.6303754E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.45            7.8407940E-47    7.8407940E-47    7.8407940E-47    7.8407940E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.55            8.0554208E-47    8.0554208E-47    8.0554208E-47    8.0554208E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.65            8.2743064E-47    8.2743064E-47    8.2743064E-47    8.2743064E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.75            8.4975014E-47    8.4975014E-47    8.4975014E-47    8.4975014E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.85            8.7250564E-47    8.7250564E-47    8.7250564E-47    8.7250564E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
28.95            8.9570224E-47    8.9570224E-47    8.9570224E-47    8.9570224E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.05            9.1934501E-47    9.1934501E-47    9.1934501E-47    9.1934501E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.15            9.4343909E-47    9.4343909E-47    9.4343909E-47    9.4343909E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.25            9.6798958E-47    9.6798958E-47    9.6798958E-47    9.6798958E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.35            9.9300162E-47    9.9300162E-47    9.9300162E-47    9.9300162E-47    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.45            1.0184804E-46    1.0184804E-46    1.0184804E-46    1.0184804E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.55            1.0444309E-46    1.0444309E-46    1.0444309E-46    1.0444309E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.65            1.0708585E-46    1.0708585E-46    1.0708585E-46    1.0708585E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.75            1.0977683E-46    1.0977683E-46    1.0977683E-46    1.0977683E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.85            1.1251655E-46    1.1251655E-46    1.1251655E-46    1.1251655E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
29.95            1.1530553E-46    1.1530553E-46    1.1530553E-46    1.1530553E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.05            1.1814428E-46    1.1814428E-46    1.1814428E-46    1.1814428E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.15            1.2103334E-46    1.2103334E-46    1.2103334E-46    1.2103334E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.25            1.2397322E-46    1.2397322E-46    1.2397322E-46    1.2397322E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.35            1.2696445E-46    1.2696445E-46    1.2696445E-46    1.2696445E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.45            1.3000756E-46    1.3000756E-46    1.3000756E-46    1.3000756E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.55            1.3310306E-46    1.3310306E-46    1.3310306E-46    1.3310306E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.65            1.3625149E-46    1.3625149E-46    1.3625149E-46    1.3625149E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.75            1.3945337E-46    1.3945337E-46    1.3945337E-46    1.3945337E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.85            1.4270923E-46    1.4270923E-46    1.4270923E-46    1.4270923E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
30.95            1.4601960E-46    1.4601960E-46    1.4601960E-46    1.4601960E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.05            1.4938501E-46    1.4938501E-46    1.4938501E-46    1.4938501E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.15            1.5280599E-46    1.5280599E-46    1.5280599E-46    1.5280599E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.25            1.5628307E-46    1.5628307E-46    1.5628307E-46    1.5628307E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.35            1.5981679E-46    1.5981679E-46    1.5981679E-46    1.5981679E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.45            1.6340767E-46    1.6340767E-46    1.6340767E-46    1.6340767E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.55            1.6705626E-46    1.6705626E-46    1.6705626E-46    1.6705626E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.65            1.7076308E-46    1.7076308E-46    1.7076308E-46    1.7076308E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.75            1.7452867E-46    1.7452867E-46    1.7452867E-46    1.7452867E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.85            1.7835356E-46    1.7835356E-46    1.7835356E-46    1.7835356E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
31.95            1.8223830E-46    1.8223830E-46    1.8223830E-46    1.8223830E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.04            1.8618341E-46    1.8618341E-46    1.8618341E-46    1.8618341E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.15            1.9018944E-46    1.9018944E-46    1.9018944E-46    1.9018944E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.25            1.9425692E-46    1.9425692E-46    1.9425692E-46    1.9425692E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.35            1.9838639E-46    1.9838639E-46    1.9838639E-46    1.9838639E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.44            2.0257839E-46    2.0257839E-46    2.0257839E-46    2.0257839E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.54            2.0683345E-46    2.0683345E-46    2.0683345E-46    2.0683345E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.65            2.1115213E-46    2.1115213E-46    2.1115213E-46    2.1115213E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.75            2.1553496E-46    2.1553496E-46    2.1553496E-46    2.1553496E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.85            2.1998247E-46    2.1998247E-46    2.1998247E-46    2.1998247E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
32.94            2.2449522E-46    2.2449522E-46    2.2449522E-46    2.2449522E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.04            2.2907374E-46    2.2907374E-46    2.2907374E-46    2.2907374E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.15            2.3371857E-46    2.3371857E-46    2.3371857E-46    2.3371857E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.25            2.3843026E-46    2.3843026E-46    2.3843026E-46    2.3843026E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.35            2.4320935E-46    2.4320935E-46    2.4320935E-46    2.4320935E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.44            2.4805637E-46    2.4805637E-46    2.4805637E-46    2.4805637E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.54            2.5297189E-46    2.5297189E-46    2.5297189E-46    2.5297189E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.65            2.5795643E-46    2.5795643E-46    2.5795643E-46    2.5795643E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.75            2.6301054E-46    2.6301054E-46    2.6301054E-46    2.6301054E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.85            2.6813477E-46    2.6813477E-46    2.6813477E-46    2.6813477E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
33.94            2.7332966E-46    2.7332966E-46    2.7332966E-46    2.7332966E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.04            2.7859576E-46    2.7859576E-46    2.7859576E-46    2.7859576E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.15            2.8393360E-46    2.8393360E-46    2.8393360E-46    2.8393360E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.25            2.8934375E-46    2.8934375E-46    2.8934375E-46    2.8934375E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.35            2.9482673E-46    2.9482673E-46    2.9482673E-46    2.9482673E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.44            3.0038309E-46    3.0038309E-46    3.0038309E-46    3.0038309E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.54            3.0601339E-46    3.0601339E-46    3.0601339E-46    3.0601339E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.65            3.1171817E-46    3.1171817E-46    3.1171817E-46    3.1171817E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.75            3.1749797E-46    3.1749797E-46    3.1749797E-46    3.1749797E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.85            3.2335334E-46    3.2335334E-46    3.2335334E-46    3.2335334E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
34.94            3.2928482E-46    3.2928482E-46    3.2928482E-46    3.2928482E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.04            3.3529296E-46    3.3529296E-46    3.3529296E-46    3.3529296E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
35.15            3.4137832E-46    3.4137832E-46    3.4137832E-46    3.4137832E-46    1.8134377E+00    1.8134377E+00    1.8134377E+00    1.8134377E+00    
