# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [MeV]   
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
17.35            7.8033825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.4907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.45            7.8785425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.55            7.9540425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.65            8.0298825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.75            8.1060625E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.85            8.1825825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
17.95            8.2594425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.05            8.3366425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.15            8.4141825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.25            8.4920625E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.35            8.5702825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.5907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.45            8.6488425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.55            8.7277425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.65            8.8069825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.75            8.8865625E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.85            8.9664825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
18.95            9.0467425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.05            9.1273425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.15            9.2082825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.25            9.2895625E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.35            9.3711825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.6907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.45            9.4531425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.55            9.5354425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.65            9.6180825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.75            9.7010625E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.85            9.7843825E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
19.95            9.8680425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.05            9.9520425E-48    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.15            1.0036383E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.25            1.0121063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.35            1.0206083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.7907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.45            1.0291443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.55            1.0377142E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.65            1.0463183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.75            1.0549563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.85            1.0636283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
20.95            1.0723343E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.05            1.0810742E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.15            1.0898483E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.25            1.0986563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.35            1.1074983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.8907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.45            1.1163743E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.55            1.1252843E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.65            1.1342283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.75            1.1432063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.85            1.1522183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
21.95            1.1612643E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.05            1.1703443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.15            1.1794583E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.25            1.1886063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.35            1.1977883E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    1.9907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.45            1.2070043E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.55            1.2162543E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.65            1.2255383E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.75            1.2348563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.85            1.2442083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
22.95            1.2535943E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.05            1.2630143E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.15            1.2724683E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.25            1.2819563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.35            1.2914783E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.0907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.45            1.3010343E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.55            1.3106243E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.65            1.3202483E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.75            1.3299063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.85            1.3395983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
23.95            1.3493243E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.05            1.3590843E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.15            1.3688783E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.25            1.3787063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.35            1.3885683E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.1907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.45            1.3984643E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.55            1.4083943E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.65            1.4183583E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.75            1.4283563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.85            1.4383883E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
24.95            1.4484543E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.05            1.4585543E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.15            1.4686883E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.25            1.4788563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.35            1.4890583E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.2907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.45            1.4992943E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.55            1.5095643E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.65            1.5198683E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.75            1.5302063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.85            1.5405783E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
25.95            1.5509843E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.05            1.5614243E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.15            1.5718983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.25            1.5824063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.35            1.5929483E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.3907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.45            1.6035243E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.55            1.6141343E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.65            1.6247783E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.75            1.6354563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.85            1.6461683E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
26.95            1.6569143E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.05            1.6676943E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.15            1.6785083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.25            1.6893563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.35            1.7002383E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.4907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.45            1.7111543E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.55            1.7221043E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.65            1.7330883E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.75            1.7441063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.85            1.7551583E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
27.95            1.7662443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.05            1.7773643E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.15            1.7885183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.25            1.7997063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.35            1.8109283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.5907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.45            1.8221843E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.55            1.8334743E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.65            1.8447983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.75            1.8561563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.85            1.8675483E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
28.95            1.8789743E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.05            1.8904343E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.15            1.9019283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.25            1.9134563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.35            1.9250183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.6907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.45            1.9366143E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.55            1.9482443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.65            1.9599083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.75            1.9716063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.85            1.9833383E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
29.95            1.9951043E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.05            2.0069043E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.15            2.0187383E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.25            2.0306063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.35            2.0425083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.7907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.45            2.0544443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.55            2.0664143E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.65            2.0784183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.75            2.0904563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.85            2.1025283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
30.95            2.1146343E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.05            2.1267743E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.15            2.1389483E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.25            2.1511563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.35            2.1633983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.8907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.45            2.1756743E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.55            2.1879843E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.65            2.2003283E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.75            2.2127063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.85            2.2251183E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
31.95            2.2375643E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.04            2.2500443E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.15            2.2625582E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.25            2.2751063E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.35            2.2876882E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    2.9907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.44            2.3003042E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.54            2.3129542E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.65            2.3256382E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.75            2.3383563E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.85            2.3511083E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
32.94            2.3638942E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.04            2.3767142E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.15            2.3895682E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.25            2.4024562E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.35            2.4153782E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.0907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.44            2.4283342E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.54            2.4413242E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.65            2.4543482E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.75            2.4674062E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.85            2.4804983E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
33.94            2.4936242E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.04            2.5067842E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.15            2.5199782E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.25            2.5332062E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.35            2.5464683E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.1907000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.44            2.5597642E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2007000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.54            2.5730942E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2107000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.65            2.5864582E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2207000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.75            2.5998562E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2307000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.85            2.6132882E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2407000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
34.94            2.6267542E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2507000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
35.04            2.6402542E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2607000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
35.15            2.6537882E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2707000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
35.25            2.6673562E-47    0.0000000E+00    0.0000000E+00    0.0000000E+00    3.2807000E+01    0.0000000E+00    0.0000000E+00    0.0000000E+00    
