1098.47 0.15747852999999998 0.043829075 -10.0326 0 0 2
1108.47 0.15949709999999998 0.044416175 -9.9079 0 0 2
1118.47 0.15989189 0.044531329 -9.78201 0 0 2
1128.47 0.15377119 0.042751489000000004 -9.65497 0 0 2
1138.47 0.16586806 0.046272441 -9.52675 0 0 2
1148.47 0.18185366 0.050942873 -9.39738 0 0 2
1158.47 0.17462036999999997 0.048827047 -9.26685 0 0 2
1168.47 0.13109938 0.036186989999999995 -9.13515 0 0 2
1178.47 0.11166543 0.03060027 -9.00227 0 0 2
1188.47 0.11453275 0.031421798 -8.86824 0 0 2
1198.47 0.13576896 0.037534847999999996 -8.73305 0 0 2
1208.47 0.13864307 0.038365543 -8.59668 0 0 2
1218.47 0.16468272 0.045926567 -8.45915 0 0 2
1228.47 0.18263839 0.051172666000000006 -8.32047 0 0 2
1238.47 0.16848027000000002 0.047034229 -8.18062 0 0 2
1248.47 0.15975027 0.044489923 -8.0396 0 0 2
1258.47 0.13405593999999998 0.037039933000000004 -7.89742 0 0 2
1268.47 0.1138198 0.031217446000000003 -7.75407 0 0 2
1278.47 0.10677178 0.029200088 -7.60956 0 0 2
1288.47 0.10112734999999999 0.027588756 -7.46388 0 0 2
1298.47 0.093241541 0.025344283 -7.31705 0 0 2
1308.47 0.11316892999999999 0.031031016 -7.16904 0 0 2
1318.47 0.14023484 0.038826159 -7.01987 0 0 2
1328.47 0.11943416 0.032828572 -6.86954 0 0 2
1338.47 0.11565116 0.031742746 -6.71803 0 0 2
1348.47 0.1168947 0.026546808 -6.56537 0 0 2
1358.47 0.06144028499999999 0.015204345000000001 -6.41154 0 0 2
1368.47 0.08290318399999999 0.026221328000000002 -6.25656 0 0 2
1378.47 0.09753059 0.017598580000000003 -6.1004 0 0 2
1388.47 0.066500193 0.020505034000000002 -5.94309 0 0 2
1398.47 0.061343381999999995 0.023632835 -5.78459 0 0 2
1408.47 0.073892078 0.024062550999999998 -5.62495 0 0 2
1418.47 0.061058395999999994 0.020961633 -5.46414 0 0 2
1428.47 0.043799477 0.010513828000000001 -5.30216 0 0 2
1438.47 0.055223749 0.01761197 -5.13902 0 0 2
1448.47 0.05779279896896897 0.015727856288288287 -4.97472 0 0 2.308308308308308
1458.47 0.054552744492492485 0.014132609135135137 -4.80924 0 0 1.7585585585585584
1468.47 0.056494936912912914 0.012326831243243241 -4.64261 0 0 1.6273873873873874
1478.47 0.038778849729729725 0.009315192192792792 -4.47481 0 0 2.013013013013013
1488.47 0.031019679279279285 0.006721019311111112 -4.30585 0 0 1.6914414414414414
1498.47 0.030093898702702706 0.007699201956756757 -4.13571 0 0 1.8731531531531531
1508.47 0.029532988684684684 0.007083595387387388 -3.96442 0 0 2.246746746746747
1518.47 0.03048494028828829 0.010366328736736739 -3.79196 0 0 2.4692192192192195
1528.47 0.05460572110510511 0.015084527923923926 -3.61835 0 0 2.6278078078078075
1538.47 0.06621847864864865 0.01759195925925926 -3.44356 0 0 2.605105105105105
1548.47 0.07768721284484485 0.023766569289289288 -3.26761 0 0 3.0321321321321317
1558.47 0.04852394906906907 0.015625157381381382 -3.0905 0 0 3.005255255255255
1568.47 0.06483072324324325 0.014281054486486486 -2.91222 0 0 3.2945445445445447
1578.47 0.06323909924324324 0.016511747651651653 -2.73277 0 0 2.7837837837837838
1588.47 0.06607370514714715 0.013873646706706707 -2.55217 0 0 2.6261261261261257
1598.47 0.03163928698698699 0.012403284024024025 -2.37039 0 0 2.616116116116116
1608.47 0.04425681356156156 0.011367336186186187 -2.18745 0 0 2.7217217217217216
1618.47 0.04859623848648648 0.012663358450450453 -2.00336 0 0 2.276026026026026
1628.47 0.059602188648648656 0.017989540084084085 -1.81808 0 0 2.4414414414414414
1638.47 0.04112545449249249 0.009133130558558559 -1.63165 0 0 2.1146046046046045
1648.47 0.02610487736936937 0.008457050983783784 -1.44406 0 0 2.064064064064064
1658.47 0.02823130980980981 0.00673034347927928 -1.25531 0 0 2.017017017017017
1668.47 0.022469507011011008 0.005153679232432433 -1.06538 0 0 2.198648648648649
1678.47 0.027732701405405406 0.005863845520720721 -0.874298 0 0 2.176216216216216
1688.47 0.02470580537937938 0.006528076413213214 -0.682053 0 0 2.1843243243243244
1698.47 0.03799436238438439 0.005977059489089089 -0.488632 0 0 2.5593093093093096
1708.47 0.03543841602602603 0.011352411315315315 -0.294052 0 0 2.4534534534534536
1718.47 0.04832268915915916 0.014342091763763765 -0.098297 0 0 2.423173173173173
1728.47 0.04856833818618619 0.015911292504504505 0.098602 0 0 2.6990390390390386
1738.47 0.04587691747747748 0.019921948708708708 0.296677 0 0 2.8886386386386387
1748.47 0.049131375159159156 0.010833000906906906 0.495911 0 0 2.701201201201201
1758.47 0.04341911345145145 0.008115169031231231 0.69632 0 0 2.5995995995995997
1768.47 0.036534971683683685 0.010878872972972974 0.897888 0 0 2.3378378378378377
1778.47 0.028890062126126128 0.007935670465465465 1.10062 0 0 2.370870870870871
1788.47 0.02697683929129129 0.007620632590190191 1.30452 0 0 2.2018918918918917
1798.47 0.03166565329729729 0.006340551637837839 1.50957 0 0 2.3223823823823824
1808.47 0.02164511417017017 0.00452072692912913 1.71581 0 0 2.065935935935936
1818.47 0.023337751495495496 0.00607318818018018 1.92319 0 0 1.9907407407407407
1828.47 0.02733431981981982 0.007070423024224224 2.13174 0 0 2.096846846846847
1838.47 0.03142564069069069 0.009386433225225225 2.34146 0 0 2.1164264264264263
1848.47 0.03847136227227227 0.010266986262262265 2.55234 0 0 2.288288288288288
