1405.0454086781028, 662.4737945492662
1414.127144298688, 721.1740041928722
1422.1997981836528, 779.874213836478
1429.263370332997, 830.1886792452831
1435.3178607467205, 830.1886792452831
1443.3905146316852, 779.874213836478
1448.435923309788, 746.3312368972747
1456.508577194753, 838.5744234800839
1462.5630676084763, 939.203354297694
1465.590312815338, 1023.0607966457023
1469.6266397578204, 1115.3039832285117
1471.6448032290616, 1207.5471698113208
1475.6811301715438, 1308.176100628931
1478.7083753784057, 1408.8050314465409
1482.7447023208879, 1509.433962264151
1486.7810292633703, 1593.2914046121593
1489.8082744702322, 1677.1488469601677
1492.8355196770938, 1786.1635220125788
1495.8627648839556, 1920.3354297693922
1498.8900100908174, 2012.5786163522014
1506.962663975782, 2012.5786163522014
1510.9989909182643, 1895.1781970649897
1514.0262361251262, 1752.6205450733753
1516.0443995963674, 1643.6058700209644
1518.0625630676084, 1517.819706498952
1520.0807265388496, 1400.41928721174
1523.1079717457114, 1249.4758909853251
1525.1261352169527, 1115.3039832285117
1527.1442986881937, 997.9035639412998
1531.180625630676, 872.1174004192873
1536.226034308779, 763.1027253668764
1541.271442986882, 679.245283018868
1548.335015136226, 628.930817610063
1555.39858728557, 712.7882599580713
1559.4349142280525, 779.874213836478
1566.4984863773966, 805.0314465408806
1576.5893037336025, 746.3312368972747
1584.6619576185672, 813.4171907756814
1590.7164480322906, 897.2746331236898
1594.752774974773, 989.517819706499
1601.816347124117, 1090.1467505241092
1607.8708375378405, 1132.0754716981132
1614.9344096871846, 1056.6037735849056
1621.9979818365287, 989.517819706499
1629.061553985873, 981.1320754716982
1631.079717457114, 1073.3752620545074
1633.0978809283552, 1215.9329140461216
1636.125126135217, 1324.9475890985325
1637.1342078708376, 1442.3480083857444
1640.1614530776992, 1542.9769392033545
1643.188698284561, 1668.763102725367
1645.2068617558023, 1786.1635220125788
1648.2341069626639, 1920.3354297693922
1652.2704339051463, 2037.735849056604
1657.3158425832492, 2163.5220125786163
1662.3612512613522, 2306.0796645702308
1667.406659939455, 2465.4088050314467
1674.470232088799, 2389.9371069182394
1680.5247225025228, 2280.922431865828
1687.5882946518668, 2155.1362683438156
1690.6155398587284, 2004.1928721174006
1694.6518668012109, 1853.2494758909854
1698.6881937436933, 1710.6918238993712
1701.715438950555, 1576.5199161425578
1706.760847628658, 1442.3480083857444
1708.779011099899, 1324.9475890985325
1714.8335015136227, 1199.16142557652
1718.8698284561049, 1081.7610062893082
1727.9515640766901, 1098.53249475891
1732.9969727547932, 1031.446540880503
1738.042381432896, 997.9035639412998
1748.133198789102, 989.517819706499
1753.1786074672048, 1090.1467505241092
1757.2149344096872, 1190.775681341719
1760.242179616549, 1324.9475890985325
1762.26034308779, 1433.9622641509434
1765.2875882946519, 1559.748427672956
1766.2966700302725, 1660.3773584905662
1768.3148335015135, 1769.392033542977
1777.3965691220988, 1794.5492662473796
1784.460141271443, 1702.3060796645702
1788.4964682139253, 1618.4486373165619
1796.56912209889, 1677.1488469601677
1800.6054490413724, 1735.8490566037738
1802.6236125126136, 1836.4779874213837
1804.6417759838546, 1911.9496855345913
1807.6690211907164, 2020.9643605870021
1808.678102926337, 2079.664570230608
1813.7235116044399, 2163.5220125786163
1818.768920282543, 2205.4507337526206
1821.7961654894048, 2088.050314465409
1824.8234106962664, 1995.8071278825996
1826.8415741675076, 1895.1781970649897
1829.8688193743692, 1811.3207547169814
1835.9233097880929, 1727.4633123689728
1841.9778002018163, 1601.6771488469603
1843.9959636730575, 1475.8909853249477
1848.0322906155398, 1358.490566037736
1852.0686175580222, 1215.9329140461216
1858.1231079717456, 1090.1467505241092
1858.1231079717456, 1031.446540880503
1868.2139253279515, 1031.446540880503
1871.2411705348134, 1106.9182389937107
1875.2774974772956, 1241.0901467505241
1877.2956609485368, 1324.9475890985325
1878.3047426841574, 1425.5765199161426
1883.3501513622602, 1542.9769392033545
1887.3864783047427, 1626.8343815513629
1888.3955600403633, 1710.6918238993712
1892.4318869828455, 1844.8637316561847
1895.4591321897074, 1979.035639412998
1898.486377396569, 2138.364779874214
1901.5136226034308, 2255.7651991614257
1904.5408678102926, 2389.9371069182394
1908.577194752775, 2532.4947589098533
1913.622603430878, 2616.352201257862
1918.6680121089807, 2658.280922431866
1922.7043390514632, 2557.651991614256
1926.7406659939456, 2423.4800838574424
1929.7679112008072, 2331.236897274633
1933.8042381432897, 2213.8364779874214
1937.840565085772, 2088.050314465409
1940.8678102926337, 1945.4926624737946
1943.8950554994954, 1811.3207547169814
1945.9132189707366, 1660.3773584905662
1949.949545913219, 1501.0482180293502
1952.9767911200806, 1350.104821802935
1957.013118062563, 1199.16142557652
1960.0403632694247, 1056.6037735849056
1968.1130171543896, 972.7463312368973
1976.185671039354, 838.5744234800839
1983.2492431886983, 662.4737945492662
1988.2946518668011, 461.21593291404616
2000.4036326942482, 511.53039832285117
2009.4853683148335, 595.3878406708595
2018.5671039354188, 561.8448637316562
2021.5943491422804, 469.601677148847
2026.6397578203835, 385.7442348008386
2032.694248234107, 285.1153039832285
2047.8304742684159, 226.41509433962267
2052.8758829465187, 285.1153039832285
2056.912209889001, 352.2012578616352
2064.9848637739656, 427.6729559748428
2071.0393541876892, 486.37316561844864
2079.112008072654, 553.4591194968554
2081.130171543895, 679.245283018868
2081.130171543895, 771.4884696016773
2083.148335015136, 897.2746331236898
2085.1664984863773, 1006.2893081761007
2087.1846619576186, 1132.0754716981132
2089.20282542886, 1241.0901467505241
2089.20282542886, 1366.8763102725368
2090.21190716448, 1484.2767295597484
2091.220988900101, 1593.2914046121593
