# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [MeV]   
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
17.95            2.5497914E-50    5.9444604E-48    0.0000000E+00    0.0000000E+00    1.7670000E+00    5.7670000E+00    0.0000000E+00    0.0000000E+00    
18.05            3.0742333E-50    6.2720608E-48    0.0000000E+00    0.0000000E+00    1.8670000E+00    5.8670000E+00    0.0000000E+00    0.0000000E+00    
18.15            3.6829112E-50    6.6134333E-48    0.0000000E+00    0.0000000E+00    1.9670000E+00    5.9670000E+00    0.0000000E+00    0.0000000E+00    
18.25            4.3857402E-50    6.9689713E-48    0.0000000E+00    0.0000000E+00    2.0670000E+00    6.0670000E+00    0.0000000E+00    0.0000000E+00    
18.35            5.1933887E-50    7.3390734E-48    0.0000000E+00    0.0000000E+00    2.1670000E+00    6.1670000E+00    0.0000000E+00    0.0000000E+00    
18.45            6.1173033E-50    7.7241437E-48    0.0000000E+00    0.0000000E+00    2.2670000E+00    6.2670000E+00    0.0000000E+00    0.0000000E+00    
18.55            7.1697332E-50    8.1245918E-48    0.0000000E+00    0.0000000E+00    2.3670000E+00    6.3670000E+00    0.0000000E+00    0.0000000E+00    
18.65            8.3637539E-50    8.5408325E-48    0.0000000E+00    0.0000000E+00    2.4670000E+00    6.4670000E+00    0.0000000E+00    0.0000000E+00    
18.75            9.7132905E-50    8.9732860E-48    0.0000000E+00    0.0000000E+00    2.5670000E+00    6.5670000E+00    0.0000000E+00    0.0000000E+00    
18.85            1.1233140E-49    9.4223779E-48    0.0000000E+00    0.0000000E+00    2.6670000E+00    6.6670000E+00    0.0000000E+00    0.0000000E+00    
18.95            1.2938993E-49    9.8885388E-48    0.0000000E+00    0.0000000E+00    2.7670000E+00    6.7670000E+00    0.0000000E+00    0.0000000E+00    
19.05            1.4847456E-49    1.0372205E-47    0.0000000E+00    0.0000000E+00    2.8670000E+00    6.8670000E+00    0.0000000E+00    0.0000000E+00    
19.15            1.6976071E-49    1.0873817E-47    0.0000000E+00    0.0000000E+00    2.9670000E+00    6.9670000E+00    0.0000000E+00    0.0000000E+00    
19.25            1.9343333E-49    1.1393822E-47    0.0000000E+00    0.0000000E+00    3.0670000E+00    7.0670000E+00    0.0000000E+00    0.0000000E+00    
19.35            2.1968716E-49    1.1932672E-47    0.0000000E+00    0.0000000E+00    3.1670000E+00    7.1670000E+00    0.0000000E+00    0.0000000E+00    
19.45            2.4872685E-49    1.2490822E-47    0.0000000E+00    0.0000000E+00    3.2670000E+00    7.2670000E+00    0.0000000E+00    0.0000000E+00    
19.55            2.8076717E-49    1.3068734E-47    0.0000000E+00    0.0000000E+00    3.3670000E+00    7.3670000E+00    0.0000000E+00    0.0000000E+00    
19.65            3.1603316E-49    1.3666875E-47    0.0000000E+00    0.0000000E+00    3.4670000E+00    7.4670000E+00    0.0000000E+00    0.0000000E+00    
19.75            3.5476035E-49    1.4285717E-47    0.0000000E+00    0.0000000E+00    3.5670000E+00    7.5670000E+00    0.0000000E+00    0.0000000E+00    
19.85            3.9719486E-49    1.4925736E-47    0.0000000E+00    0.0000000E+00    3.6670000E+00    7.6670000E+00    0.0000000E+00    0.0000000E+00    
19.95            4.4359358E-49    1.5587413E-47    0.0000000E+00    0.0000000E+00    3.7670000E+00    7.7670000E+00    0.0000000E+00    0.0000000E+00    
20.05            4.9422431E-49    1.6271235E-47    0.0000000E+00    0.0000000E+00    3.8670000E+00    7.8670000E+00    0.0000000E+00    0.0000000E+00    
20.15            5.4936594E-49    1.6977693E-47    0.0000000E+00    0.0000000E+00    3.9670000E+00    7.9670000E+00    0.0000000E+00    0.0000000E+00    
20.25            6.0930851E-49    1.7707283E-47    0.0000000E+00    0.0000000E+00    4.0670000E+00    8.0670000E+00    0.0000000E+00    0.0000000E+00    
20.35            6.7435342E-49    1.8460505E-47    0.0000000E+00    0.0000000E+00    4.1670000E+00    8.1670000E+00    0.0000000E+00    0.0000000E+00    
20.45            7.4481349E-49    1.9237864E-47    0.0000000E+00    0.0000000E+00    4.2670000E+00    8.2670000E+00    0.0000000E+00    0.0000000E+00    
20.55            8.2101311E-49    2.0039872E-47    0.0000000E+00    0.0000000E+00    4.3670000E+00    8.3670000E+00    0.0000000E+00    0.0000000E+00    
20.65            9.0328837E-49    2.0867042E-47    0.0000000E+00    0.0000000E+00    4.4670000E+00    8.4670000E+00    0.0000000E+00    0.0000000E+00    
20.75            9.9198710E-49    2.1719893E-47    0.0000000E+00    0.0000000E+00    4.5670000E+00    8.5670000E+00    0.0000000E+00    0.0000000E+00    
20.85            1.0874690E-48    2.2598950E-47    0.0000000E+00    0.0000000E+00    4.6670000E+00    8.6670000E+00    0.0000000E+00    0.0000000E+00    
20.95            1.1901059E-48    2.3504740E-47    0.0000000E+00    0.0000000E+00    4.7670000E+00    8.7670000E+00    0.0000000E+00    0.0000000E+00    
21.05            1.3002815E-48    2.4437796E-47    0.0000000E+00    0.0000000E+00    4.8670000E+00    8.8670000E+00    0.0000000E+00    0.0000000E+00    
21.15            1.4183917E-48    2.5398656E-47    0.0000000E+00    0.0000000E+00    4.9670000E+00    8.9670000E+00    0.0000000E+00    0.0000000E+00    
21.25            1.5448447E-48    2.6387860E-47    0.0000000E+00    0.0000000E+00    5.0670000E+00    9.0670000E+00    0.0000000E+00    0.0000000E+00    
21.35            1.6800609E-48    2.7405956E-47    0.0000000E+00    0.0000000E+00    5.1670000E+00    9.1670000E+00    0.0000000E+00    0.0000000E+00    
21.45            1.8244733E-48    2.8453492E-47    0.0000000E+00    0.0000000E+00    5.2670000E+00    9.2670000E+00    0.0000000E+00    0.0000000E+00    
21.55            1.9785270E-48    2.9531023E-47    0.0000000E+00    0.0000000E+00    5.3670000E+00    9.3670000E+00    0.0000000E+00    0.0000000E+00    
21.65            2.1426798E-48    3.0639109E-47    0.0000000E+00    0.0000000E+00    5.4670000E+00    9.4670000E+00    0.0000000E+00    0.0000000E+00    
21.75            2.3174021E-48    3.1778312E-47    0.0000000E+00    0.0000000E+00    5.5670000E+00    9.5670000E+00    0.0000000E+00    0.0000000E+00    
21.85            2.5031768E-48    3.2949198E-47    0.0000000E+00    0.0000000E+00    5.6670000E+00    9.6670000E+00    0.0000000E+00    0.0000000E+00    
21.95            2.7004995E-48    3.4152340E-47    0.0000000E+00    0.0000000E+00    5.7670000E+00    9.7670000E+00    0.0000000E+00    0.0000000E+00    
22.05            2.9098783E-48    3.5388312E-47    0.0000000E+00    0.0000000E+00    5.8670000E+00    9.8670000E+00    0.0000000E+00    0.0000000E+00    
22.15            3.1318345E-48    3.6657693E-47    0.0000000E+00    0.0000000E+00    5.9670000E+00    9.9670000E+00    0.0000000E+00    0.0000000E+00    
22.25            3.3669016E-48    3.7961067E-47    0.0000000E+00    0.0000000E+00    6.0670000E+00    1.0067000E+01    0.0000000E+00    0.0000000E+00    
22.35            3.6156262E-48    3.9299020E-47    0.0000000E+00    0.0000000E+00    6.1670000E+00    1.0167000E+01    0.0000000E+00    0.0000000E+00    
22.45            3.8785677E-48    4.0672144E-47    0.0000000E+00    0.0000000E+00    6.2670000E+00    1.0267000E+01    0.0000000E+00    0.0000000E+00    
22.55            4.1562982E-48    4.2081034E-47    0.0000000E+00    0.0000000E+00    6.3670000E+00    1.0367000E+01    0.0000000E+00    0.0000000E+00    
22.65            4.4494029E-48    4.3526289E-47    0.0000000E+00    0.0000000E+00    6.4670000E+00    1.0467000E+01    0.0000000E+00    0.0000000E+00    
22.75            4.7584797E-48    4.5008510E-47    0.0000000E+00    0.0000000E+00    6.5670000E+00    1.0567000E+01    0.0000000E+00    0.0000000E+00    
22.85            5.0841392E-48    4.6528305E-47    0.0000000E+00    0.0000000E+00    6.6670000E+00    1.0667000E+01    0.0000000E+00    0.0000000E+00    
22.95            5.4270053E-48    4.8086283E-47    0.0000000E+00    0.0000000E+00    6.7670000E+00    1.0767000E+01    0.0000000E+00    0.0000000E+00    
23.05            5.7877146E-48    4.9683058E-47    0.0000000E+00    0.0000000E+00    6.8670000E+00    1.0867000E+01    0.0000000E+00    0.0000000E+00    
23.15            6.1669164E-48    5.1319247E-47    0.0000000E+00    0.0000000E+00    6.9670000E+00    1.0967000E+01    0.0000000E+00    0.0000000E+00    
23.25            6.5652731E-48    5.2995471E-47    0.0000000E+00    0.0000000E+00    7.0670000E+00    1.1067000E+01    0.0000000E+00    0.0000000E+00    
23.35            6.9834600E-48    5.4712355E-47    0.0000000E+00    0.0000000E+00    7.1670000E+00    1.1167000E+01    0.0000000E+00    0.0000000E+00    
23.45            7.4221652E-48    5.6470527E-47    0.0000000E+00    0.0000000E+00    7.2670000E+00    1.1267000E+01    0.0000000E+00    0.0000000E+00    
23.55            7.8820897E-48    5.8270618E-47    0.0000000E+00    0.0000000E+00    7.3670000E+00    1.1367000E+01    0.0000000E+00    0.0000000E+00    
23.65            8.3639474E-48    6.0113263E-47    0.0000000E+00    0.0000000E+00    7.4670000E+00    1.1467000E+01    0.0000000E+00    0.0000000E+00    
23.75            8.8684648E-48    6.1999101E-47    0.0000000E+00    0.0000000E+00    7.5670000E+00    1.1567000E+01    0.0000000E+00    0.0000000E+00    
23.85            9.3963815E-48    6.3928773E-47    0.0000000E+00    0.0000000E+00    7.6670000E+00    1.1667000E+01    0.0000000E+00    0.0000000E+00    
23.95            9.9484498E-48    6.5902924E-47    0.0000000E+00    0.0000000E+00    7.7670000E+00    1.1767000E+01    0.0000000E+00    0.0000000E+00    
24.05            1.0525435E-47    6.7922202E-47    0.0000000E+00    0.0000000E+00    7.8670000E+00    1.1867000E+01    0.0000000E+00    0.0000000E+00    
24.15            1.1128114E-47    6.9987260E-47    0.0000000E+00    0.0000000E+00    7.9670000E+00    1.1967000E+01    0.0000000E+00    0.0000000E+00    
24.25            1.1757278E-47    7.2098752E-47    0.0000000E+00    0.0000000E+00    8.0670000E+00    1.2067000E+01    0.0000000E+00    0.0000000E+00    
24.35            1.2413730E-47    7.4257336E-47    0.0000000E+00    0.0000000E+00    8.1670000E+00    1.2167000E+01    0.0000000E+00    0.0000000E+00    
24.45            1.3098287E-47    7.6463673E-47    0.0000000E+00    0.0000000E+00    8.2670000E+00    1.2267000E+01    0.0000000E+00    0.0000000E+00    
24.55            1.3811775E-47    7.8718428E-47    0.0000000E+00    0.0000000E+00    8.3670000E+00    1.2367000E+01    0.0000000E+00    0.0000000E+00    
24.65            1.4555037E-47    8.1022267E-47    0.0000000E+00    0.0000000E+00    8.4670000E+00    1.2467000E+01    0.0000000E+00    0.0000000E+00    
24.75            1.5328927E-47    8.3375862E-47    0.0000000E+00    0.0000000E+00    8.5670000E+00    1.2567000E+01    0.0000000E+00    0.0000000E+00    
24.85            1.6134309E-47    8.5779886E-47    0.0000000E+00    0.0000000E+00    8.6670000E+00    1.2667000E+01    0.0000000E+00    0.0000000E+00    
24.95            1.6972063E-47    8.8235015E-47    0.0000000E+00    0.0000000E+00    8.7670000E+00    1.2767000E+01    0.0000000E+00    0.0000000E+00    
25.05            1.7843079E-47    9.0741928E-47    0.0000000E+00    0.0000000E+00    8.8670000E+00    1.2867000E+01    0.0000000E+00    0.0000000E+00    
25.15            1.8748262E-47    9.3301309E-47    0.0000000E+00    0.0000000E+00    8.9670000E+00    1.2967000E+01    0.0000000E+00    0.0000000E+00    
25.25            1.9688526E-47    9.5913841E-47    0.0000000E+00    0.0000000E+00    9.0670000E+00    1.3067000E+01    0.0000000E+00    0.0000000E+00    
25.35            2.0664799E-47    9.8580213E-47    0.0000000E+00    0.0000000E+00    9.1670000E+00    1.3167000E+01    0.0000000E+00    0.0000000E+00    
25.45            2.1678022E-47    1.0130112E-46    0.0000000E+00    0.0000000E+00    9.2670000E+00    1.3267000E+01    0.0000000E+00    0.0000000E+00    
25.55            2.2729147E-47    1.0407724E-46    0.0000000E+00    0.0000000E+00    9.3670000E+00    1.3367000E+01    0.0000000E+00    0.0000000E+00    
25.65            2.3819138E-47    1.0690929E-46    0.0000000E+00    0.0000000E+00    9.4670000E+00    1.3467000E+01    0.0000000E+00    0.0000000E+00    
25.75            2.4948971E-47    1.0979796E-46    0.0000000E+00    0.0000000E+00    9.5670000E+00    1.3567000E+01    0.0000000E+00    0.0000000E+00    
25.85            2.6119636E-47    1.1274395E-46    0.0000000E+00    0.0000000E+00    9.6670000E+00    1.3667000E+01    0.0000000E+00    0.0000000E+00    
25.95            2.7332132E-47    1.1574796E-46    0.0000000E+00    0.0000000E+00    9.7670000E+00    1.3767000E+01    0.0000000E+00    0.0000000E+00    
26.05            2.8587473E-47    1.1881071E-46    0.0000000E+00    0.0000000E+00    9.8670000E+00    1.3867000E+01    0.0000000E+00    0.0000000E+00    
26.15            2.9886681E-47    1.2193289E-46    0.0000000E+00    0.0000000E+00    9.9670000E+00    1.3967000E+01    0.0000000E+00    0.0000000E+00    
26.25            3.1230793E-47    1.2511524E-46    0.0000000E+00    0.0000000E+00    1.0067000E+01    1.4067000E+01    0.0000000E+00    0.0000000E+00    
26.35            3.2620856E-47    1.2835845E-46    0.0000000E+00    0.0000000E+00    1.0167000E+01    1.4167000E+01    0.0000000E+00    0.0000000E+00    
26.45            3.4057931E-47    1.3166324E-46    0.0000000E+00    0.0000000E+00    1.0267000E+01    1.4267000E+01    0.0000000E+00    0.0000000E+00    
26.55            3.5543086E-47    1.3503034E-46    0.0000000E+00    0.0000000E+00    1.0367000E+01    1.4367000E+01    0.0000000E+00    0.0000000E+00    
26.65            3.7077406E-47    1.3846047E-46    0.0000000E+00    0.0000000E+00    1.0467000E+01    1.4467000E+01    0.0000000E+00    0.0000000E+00    
26.75            3.8661983E-47    1.4195435E-46    0.0000000E+00    0.0000000E+00    1.0567000E+01    1.4567000E+01    0.0000000E+00    0.0000000E+00    
26.85            4.0297923E-47    1.4551271E-46    0.0000000E+00    0.0000000E+00    1.0667000E+01    1.4667000E+01    0.0000000E+00    0.0000000E+00    
26.95            4.1986342E-47    1.4913627E-46    0.0000000E+00    0.0000000E+00    1.0767000E+01    1.4767000E+01    0.0000000E+00    0.0000000E+00    
27.05            4.3728369E-47    1.5282577E-46    0.0000000E+00    0.0000000E+00    1.0867000E+01    1.4867000E+01    0.0000000E+00    0.0000000E+00    
27.15            4.5525141E-47    1.5658194E-46    0.0000000E+00    0.0000000E+00    1.0967000E+01    1.4967000E+01    0.0000000E+00    0.0000000E+00    
27.25            4.7377809E-47    1.6040552E-46    0.0000000E+00    0.0000000E+00    1.1067000E+01    1.5067000E+01    0.0000000E+00    0.0000000E+00    
27.35            4.9287535E-47    1.6429724E-46    0.0000000E+00    0.0000000E+00    1.1167000E+01    1.5167000E+01    0.0000000E+00    0.0000000E+00    
27.45            5.1255489E-47    1.6825785E-46    0.0000000E+00    0.0000000E+00    1.1267000E+01    1.5267000E+01    0.0000000E+00    0.0000000E+00    
27.55            5.3282856E-47    1.7228808E-46    0.0000000E+00    0.0000000E+00    1.1367000E+01    1.5367000E+01    0.0000000E+00    0.0000000E+00    
27.65            5.5370829E-47    1.7638869E-46    0.0000000E+00    0.0000000E+00    1.1467000E+01    1.5467000E+01    0.0000000E+00    0.0000000E+00    
27.75            5.7520612E-47    1.8056042E-46    0.0000000E+00    0.0000000E+00    1.1567000E+01    1.5567000E+01    0.0000000E+00    0.0000000E+00    
27.85            5.9733421E-47    1.8480401E-46    0.0000000E+00    0.0000000E+00    1.1667000E+01    1.5667000E+01    0.0000000E+00    0.0000000E+00    
27.95            6.2010481E-47    1.8912021E-46    0.0000000E+00    0.0000000E+00    1.1767000E+01    1.5767000E+01    0.0000000E+00    0.0000000E+00    
28.05            6.4353030E-47    1.9350979E-46    0.0000000E+00    0.0000000E+00    1.1867000E+01    1.5867000E+01    0.0000000E+00    0.0000000E+00    
28.15            6.6762313E-47    1.9797349E-46    0.0000000E+00    0.0000000E+00    1.1967000E+01    1.5967000E+01    0.0000000E+00    0.0000000E+00    
28.25            6.9239589E-47    2.0251208E-46    0.0000000E+00    0.0000000E+00    1.2067000E+01    1.6067000E+01    0.0000000E+00    0.0000000E+00    
28.35            7.1786125E-47    2.0712630E-46    0.0000000E+00    0.0000000E+00    1.2167000E+01    1.6167000E+01    0.0000000E+00    0.0000000E+00    
28.45            7.4403198E-47    2.1181692E-46    0.0000000E+00    0.0000000E+00    1.2267000E+01    1.6267000E+01    0.0000000E+00    0.0000000E+00    
28.55            7.7092097E-47    2.1658470E-46    0.0000000E+00    0.0000000E+00    1.2367000E+01    1.6367000E+01    0.0000000E+00    0.0000000E+00    
28.65            7.9854121E-47    2.2143041E-46    0.0000000E+00    0.0000000E+00    1.2467000E+01    1.6467000E+01    0.0000000E+00    0.0000000E+00    
28.75            8.2690576E-47    2.2635481E-46    0.0000000E+00    0.0000000E+00    1.2567000E+01    1.6567000E+01    0.0000000E+00    0.0000000E+00    
28.85            8.5602782E-47    2.3135867E-46    0.0000000E+00    0.0000000E+00    1.2667000E+01    1.6667000E+01    0.0000000E+00    0.0000000E+00    
28.95            8.8592066E-47    2.3644275E-46    0.0000000E+00    0.0000000E+00    1.2767000E+01    1.6767000E+01    0.0000000E+00    0.0000000E+00    
29.05            9.1659766E-47    2.4160784E-46    0.0000000E+00    0.0000000E+00    1.2867000E+01    1.6867000E+01    0.0000000E+00    0.0000000E+00    
29.15            9.4807230E-47    2.4685470E-46    0.0000000E+00    0.0000000E+00    1.2967000E+01    1.6967000E+01    0.0000000E+00    0.0000000E+00    
29.25            9.8035815E-47    2.5218410E-46    0.0000000E+00    0.0000000E+00    1.3067000E+01    1.7067000E+01    0.0000000E+00    0.0000000E+00    
29.35            1.0134689E-46    2.5759683E-46    0.0000000E+00    0.0000000E+00    1.3167000E+01    1.7167000E+01    0.0000000E+00    0.0000000E+00    
29.45            1.0474182E-46    2.6309365E-46    0.0000000E+00    0.0000000E+00    1.3267000E+01    1.7267000E+01    0.0000000E+00    0.0000000E+00    
29.55            1.0822201E-46    2.6867536E-46    0.0000000E+00    0.0000000E+00    1.3367000E+01    1.7367000E+01    0.0000000E+00    0.0000000E+00    
29.65            1.1178884E-46    2.7434273E-46    0.0000000E+00    0.0000000E+00    1.3467000E+01    1.7467000E+01    0.0000000E+00    0.0000000E+00    
29.75            1.1544372E-46    2.8009654E-46    0.0000000E+00    0.0000000E+00    1.3567000E+01    1.7567000E+01    0.0000000E+00    0.0000000E+00    
29.85            1.1918807E-46    2.8593758E-46    0.0000000E+00    0.0000000E+00    1.3667000E+01    1.7667000E+01    0.0000000E+00    0.0000000E+00    
29.95            1.2302330E-46    2.9186664E-46    0.0000000E+00    0.0000000E+00    1.3767000E+01    1.7767000E+01    0.0000000E+00    0.0000000E+00    
30.05            1.2695084E-46    2.9788449E-46    0.0000000E+00    0.0000000E+00    1.3867000E+01    1.7867000E+01    0.0000000E+00    0.0000000E+00    
30.15            1.3097215E-46    3.0399194E-46    0.0000000E+00    0.0000000E+00    1.3967000E+01    1.7967000E+01    0.0000000E+00    0.0000000E+00    
30.25            1.3508866E-46    3.1018976E-46    0.0000000E+00    0.0000000E+00    1.4067000E+01    1.8067000E+01    0.0000000E+00    0.0000000E+00    
30.35            1.3930184E-46    3.1647875E-46    0.0000000E+00    0.0000000E+00    1.4167000E+01    1.8167000E+01    0.0000000E+00    0.0000000E+00    
30.45            1.4361315E-46    3.2285971E-46    0.0000000E+00    0.0000000E+00    1.4267000E+01    1.8267000E+01    0.0000000E+00    0.0000000E+00    
30.55            1.4802407E-46    3.2933342E-46    0.0000000E+00    0.0000000E+00    1.4367000E+01    1.8367000E+01    0.0000000E+00    0.0000000E+00    
30.65            1.5253609E-46    3.3590069E-46    0.0000000E+00    0.0000000E+00    1.4467000E+01    1.8467000E+01    0.0000000E+00    0.0000000E+00    
30.75            1.5715069E-46    3.4256231E-46    0.0000000E+00    0.0000000E+00    1.4567000E+01    1.8567000E+01    0.0000000E+00    0.0000000E+00    
30.85            1.6186938E-46    3.4931908E-46    0.0000000E+00    0.0000000E+00    1.4667000E+01    1.8667000E+01    0.0000000E+00    0.0000000E+00    
30.95            1.6669367E-46    3.5617180E-46    0.0000000E+00    0.0000000E+00    1.4767000E+01    1.8767000E+01    0.0000000E+00    0.0000000E+00    
31.05            1.7162507E-46    3.6312126E-46    0.0000000E+00    0.0000000E+00    1.4867000E+01    1.8867000E+01    0.0000000E+00    0.0000000E+00    
31.15            1.7666512E-46    3.7016828E-46    0.0000000E+00    0.0000000E+00    1.4967000E+01    1.8967000E+01    0.0000000E+00    0.0000000E+00    
31.25            1.8181534E-46    3.7731365E-46    0.0000000E+00    0.0000000E+00    1.5067000E+01    1.9067000E+01    0.0000000E+00    0.0000000E+00    
31.35            1.8707729E-46    3.8455818E-46    0.0000000E+00    0.0000000E+00    1.5167000E+01    1.9167000E+01    0.0000000E+00    0.0000000E+00    
31.45            1.9245250E-46    3.9190267E-46    0.0000000E+00    0.0000000E+00    1.5267000E+01    1.9267000E+01    0.0000000E+00    0.0000000E+00    
31.55            1.9794255E-46    3.9934794E-46    0.0000000E+00    0.0000000E+00    1.5367000E+01    1.9367000E+01    0.0000000E+00    0.0000000E+00    
31.65            2.0354898E-46    4.0689479E-46    0.0000000E+00    0.0000000E+00    1.5467000E+01    1.9467000E+01    0.0000000E+00    0.0000000E+00    
31.75            2.0927339E-46    4.1454402E-46    0.0000000E+00    0.0000000E+00    1.5567000E+01    1.9567000E+01    0.0000000E+00    0.0000000E+00    
31.85            2.1511735E-46    4.2229646E-46    0.0000000E+00    0.0000000E+00    1.5667000E+01    1.9667000E+01    0.0000000E+00    0.0000000E+00    
31.95            2.2108246E-46    4.3015290E-46    0.0000000E+00    0.0000000E+00    1.5767000E+01    1.9767000E+01    0.0000000E+00    0.0000000E+00    
32.04            2.2717030E-46    4.3811417E-46    0.0000000E+00    0.0000000E+00    1.5867000E+01    1.9867000E+01    0.0000000E+00    0.0000000E+00    
32.15            2.3338248E-46    4.4618108E-46    0.0000000E+00    0.0000000E+00    1.5967000E+01    1.9967000E+01    0.0000000E+00    0.0000000E+00    
32.25            2.3972062E-46    4.5435443E-46    0.0000000E+00    0.0000000E+00    1.6067000E+01    2.0067000E+01    0.0000000E+00    0.0000000E+00    
32.35            2.4618633E-46    4.6263506E-46    0.0000000E+00    0.0000000E+00    1.6167000E+01    2.0167000E+01    0.0000000E+00    0.0000000E+00    
32.44            2.5278125E-46    4.7102376E-46    0.0000000E+00    0.0000000E+00    1.6267000E+01    2.0267000E+01    0.0000000E+00    0.0000000E+00    
32.54            2.5950700E-46    4.7952137E-46    0.0000000E+00    0.0000000E+00    1.6367000E+01    2.0367000E+01    0.0000000E+00    0.0000000E+00    
32.65            2.6636522E-46    4.8812870E-46    0.0000000E+00    0.0000000E+00    1.6467000E+01    2.0467000E+01    0.0000000E+00    0.0000000E+00    
32.75            2.7335757E-46    4.9684656E-46    0.0000000E+00    0.0000000E+00    1.6567000E+01    2.0567000E+01    0.0000000E+00    0.0000000E+00    
32.85            2.8048571E-46    5.0567578E-46    0.0000000E+00    0.0000000E+00    1.6667000E+01    2.0667000E+01    0.0000000E+00    0.0000000E+00    
32.94            2.8775128E-46    5.1461718E-46    0.0000000E+00    0.0000000E+00    1.6767000E+01    2.0767000E+01    0.0000000E+00    0.0000000E+00    
33.04            2.9515596E-46    5.2367159E-46    0.0000000E+00    0.0000000E+00    1.6867000E+01    2.0867000E+01    0.0000000E+00    0.0000000E+00    
33.15            3.0270143E-46    5.3283982E-46    0.0000000E+00    0.0000000E+00    1.6967000E+01    2.0967000E+01    0.0000000E+00    0.0000000E+00    
33.25            3.1038938E-46    5.4212270E-46    0.0000000E+00    0.0000000E+00    1.7067000E+01    2.1067000E+01    0.0000000E+00    0.0000000E+00    
33.35            3.1822148E-46    5.5152105E-46    0.0000000E+00    0.0000000E+00    1.7167000E+01    2.1167000E+01    0.0000000E+00    0.0000000E+00    
33.44            3.2619943E-46    5.6103570E-46    0.0000000E+00    0.0000000E+00    1.7267000E+01    2.1267000E+01    0.0000000E+00    0.0000000E+00    
33.54            3.3432494E-46    5.7066748E-46    0.0000000E+00    0.0000000E+00    1.7367000E+01    2.1367000E+01    0.0000000E+00    0.0000000E+00    
33.65            3.4259972E-46    5.8041720E-46    0.0000000E+00    0.0000000E+00    1.7467000E+01    2.1467000E+01    0.0000000E+00    0.0000000E+00    
33.75            3.5102547E-46    5.9028571E-46    0.0000000E+00    0.0000000E+00    1.7567000E+01    2.1567000E+01    0.0000000E+00    0.0000000E+00    
33.85            3.5960393E-46    6.0027383E-46    0.0000000E+00    0.0000000E+00    1.7667000E+01    2.1667000E+01    0.0000000E+00    0.0000000E+00    
33.94            3.6833682E-46    6.1038239E-46    0.0000000E+00    0.0000000E+00    1.7767000E+01    2.1767000E+01    0.0000000E+00    0.0000000E+00    
34.04            3.7722588E-46    6.2061221E-46    0.0000000E+00    0.0000000E+00    1.7867000E+01    2.1867000E+01    0.0000000E+00    0.0000000E+00    
34.15            3.8627283E-46    6.3096413E-46    0.0000000E+00    0.0000000E+00    1.7967000E+01    2.1967000E+01    0.0000000E+00    0.0000000E+00    
34.25            3.9547944E-46    6.4143898E-46    0.0000000E+00    0.0000000E+00    1.8067000E+01    2.2067000E+01    0.0000000E+00    0.0000000E+00    
34.35            4.0484745E-46    6.5203759E-46    0.0000000E+00    0.0000000E+00    1.8167000E+01    2.2167000E+01    0.0000000E+00    0.0000000E+00    
34.44            4.1437863E-46    6.6276080E-46    0.0000000E+00    0.0000000E+00    1.8267000E+01    2.2267000E+01    0.0000000E+00    0.0000000E+00    
34.54            4.2407472E-46    6.7360944E-46    0.0000000E+00    0.0000000E+00    1.8367000E+01    2.2367000E+01    0.0000000E+00    0.0000000E+00    
34.65            4.3393751E-46    6.8458434E-46    0.0000000E+00    0.0000000E+00    1.8467000E+01    2.2467000E+01    0.0000000E+00    0.0000000E+00    
34.75            4.4396878E-46    6.9568633E-46    0.0000000E+00    0.0000000E+00    1.8567000E+01    2.2567000E+01    0.0000000E+00    0.0000000E+00    
34.85            4.5417029E-46    7.0691626E-46    0.0000000E+00    0.0000000E+00    1.8667000E+01    2.2667000E+01    0.0000000E+00    0.0000000E+00    
34.94            4.6454384E-46    7.1827495E-46    0.0000000E+00    0.0000000E+00    1.8767000E+01    2.2767000E+01    0.0000000E+00    0.0000000E+00    
35.04            4.7509122E-46    7.2976325E-46    0.0000000E+00    0.0000000E+00    1.8867000E+01    2.2867000E+01    0.0000000E+00    0.0000000E+00    
35.15            4.8581423E-46    7.4138199E-46    0.0000000E+00    0.0000000E+00    1.8967000E+01    2.2967000E+01    0.0000000E+00    0.0000000E+00    
35.25            4.9671467E-46    7.5313201E-46    0.0000000E+00    0.0000000E+00    1.9067000E+01    2.3067000E+01    0.0000000E+00    0.0000000E+00    
35.35            5.0779436E-46    7.6501415E-46    0.0000000E+00    0.0000000E+00    1.9167000E+01    2.3167000E+01    0.0000000E+00    0.0000000E+00    
35.44            5.1905510E-46    7.7702923E-46    0.0000000E+00    0.0000000E+00    1.9267000E+01    2.3267000E+01    0.0000000E+00    0.0000000E+00    
35.54            5.3049871E-46    7.8917812E-46    0.0000000E+00    0.0000000E+00    1.9367000E+01    2.3367000E+01    0.0000000E+00    0.0000000E+00    
35.65            5.4212702E-46    8.0146163E-46    0.0000000E+00    0.0000000E+00    1.9467000E+01    2.3467000E+01    0.0000000E+00    0.0000000E+00    
35.75            5.5394186E-46    8.1388062E-46    0.0000000E+00    0.0000000E+00    1.9567000E+01    2.3567000E+01    0.0000000E+00    0.0000000E+00    
35.85            5.6594506E-46    8.2643592E-46    0.0000000E+00    0.0000000E+00    1.9667000E+01    2.3667000E+01    0.0000000E+00    0.0000000E+00    
