# 4, 8000
# PB Time [s]     Sig./DOM [ ]     
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
2.077             2.0653511E-04   1.6133746E-02   8.6776384E-05   8.6776943E-05 
2.078             2.0821204E-04   1.5937985E-02   8.6641383E-05   8.6625477E-05 
2.081             2.0845741E-04   1.5912275E-02   8.6603137E-05   8.6586728E-05 
2.082             2.0793435E-04   1.5935040E-02   8.6552435E-05   8.6536380E-05 
2.085             2.0780081E-04   1.5923463E-02   8.6482892E-05   8.6465196E-05 
2.086             2.0889443E-04   1.5786678E-02   8.6387582E-05   8.6360985E-05 
2.089             2.1011172E-04   1.5633036E-02   8.6281191E-05   8.6242848E-05 
2.090             2.1003536E-04   1.5628135E-02   8.6258553E-05   8.6219067E-05 
2.093             2.0911396E-04   1.5714715E-02   8.6269231E-05   8.6233939E-05 
2.094             2.0883240E-04   1.5710646E-02   8.6248635E-05   8.6213385E-05 
2.097             2.0808932E-04   1.5780322E-02   8.6278681E-05   8.6251964E-05 
2.098             2.0624546E-04   1.5960937E-02   8.6290924E-05   8.6275279E-05 
2.101             2.0527442E-04   1.6006223E-02   8.6222897E-05   8.6208293E-05 
2.102             2.0487790E-04   1.6009543E-02   8.6166384E-05   8.6151510E-05 
2.105             2.0336168E-04   1.6164504E-02   8.6127572E-05   8.6116078E-05 
2.106             2.0305890E-04   1.6148257E-02   8.6014643E-05   8.5997450E-05 
2.109             2.0416215E-04   1.5988693E-02   8.5864678E-05   8.5833824E-05 
2.110             2.0390468E-04   1.6002788E-02   8.5805461E-05   8.5775130E-05 
2.113             2.0393082E-04   1.5962609E-02   8.5704115E-05   8.5667807E-05 
2.114             2.0516578E-04   1.5799718E-02   8.5573385E-05   8.5522557E-05 
2.117             2.0550432E-04   1.5745272E-02   8.5526337E-05   8.5471744E-05 
2.119             2.0446210E-04   1.5834981E-02   8.5514169E-05   8.5462349E-05 
2.121             2.0482051E-04   1.5737448E-02   8.5369561E-05   8.5303574E-05 
2.123             2.0555392E-04   1.5635212E-02   8.5290537E-05   8.5213401E-05 
2.125             2.0495160E-04   1.5691975E-02   8.5285123E-05   8.5208554E-05 
2.127             2.0376920E-04   1.5784920E-02   8.5243670E-05   8.5170209E-05 
2.129             2.0352083E-04   1.5771540E-02   8.5155787E-05   8.5078937E-05 
2.131             2.0389611E-04   1.5700220E-02   8.5093838E-05   8.5012082E-05 
2.133             2.0309088E-04   1.5757315E-02   8.5061449E-05   8.4981677E-05 
2.135             2.0195236E-04   1.5844765E-02   8.5019504E-05   8.4943821E-05 
2.137             2.0200781E-04   1.5794503E-02   8.4901387E-05   8.4819574E-05 
2.139             2.0256602E-04   1.5706375E-02   8.4793405E-05   8.4703461E-05 
2.141             2.0379049E-04   1.5538550E-02   8.4646615E-05   8.4542017E-05 
2.143             2.0556839E-04   1.5340821E-02   8.4531226E-05   8.4411139E-05 
2.145             2.0580691E-04   1.5295792E-02   8.4448717E-05   8.4321847E-05 
2.147             2.0654253E-04   1.5197884E-02   8.4359745E-05   8.4223093E-05 
2.149             2.0695510E-04   1.5133809E-02   8.4302085E-05   8.4158755E-05 
2.151             2.0737190E-04   1.5067452E-02   8.4259711E-05   8.4109748E-05 
2.153             2.0666771E-04   1.5130514E-02   8.4296967E-05   8.4152263E-05 
2.155             2.0665498E-04   1.5089343E-02   8.4230275E-05   8.4080438E-05 
2.157             2.0692473E-04   1.5054515E-02   8.4196720E-05   8.4045664E-05 
2.159             2.0654156E-04   1.5088716E-02   8.4193332E-05   8.4042709E-05 
2.161             2.0555836E-04   1.5156480E-02   8.4182843E-05   8.4033772E-05 
2.163             2.0478687E-04   1.5209863E-02   8.4199738E-05   8.4054449E-05 
2.165             2.0378635E-04   1.5291572E-02   8.4198388E-05   8.4056893E-05 
2.167             2.0325989E-04   1.5309593E-02   8.4158170E-05   8.4017481E-05 
2.169             2.0256039E-04   1.5371629E-02   8.4127105E-05   8.3987127E-05 
2.171             2.0244630E-04   1.5344583E-02   8.4046336E-05   8.3900785E-05 
2.173             2.0259133E-04   1.5309392E-02   8.3995297E-05   8.3845579E-05 
2.175             2.0149209E-04   1.5417773E-02   8.4011369E-05   8.3867059E-05 
2.177             2.0052293E-04   1.5489092E-02   8.3960118E-05   8.3816069E-05 
2.179             2.0075537E-04   1.5428795E-02   8.3848862E-05   8.3697637E-05 
2.181             2.0109322E-04   1.5380409E-02   8.3784292E-05   8.3629869E-05 
2.183             2.0098518E-04   1.5352998E-02   8.3721562E-05   8.3562810E-05 
2.185             2.0057954E-04   1.5381275E-02   8.3714150E-05   8.3557270E-05 
2.187             1.9941061E-04   1.5481751E-02   8.3674392E-05   8.3519581E-05 
2.189             1.9978413E-04   1.5402395E-02   8.3568907E-05   8.3405992E-05 
2.191             2.0071551E-04   1.5280601E-02   8.3494134E-05   8.3323910E-05 
2.193             2.0094145E-04   1.5233331E-02   8.3419186E-05   8.3240729E-05 
2.195             2.0111795E-04   1.5197066E-02   8.3416993E-05   8.3238514E-05 
2.197             2.0056196E-04   1.5194263E-02   8.3352316E-05   8.3169752E-05 
2.199             1.9995148E-04   1.5255970E-02   8.3307193E-05   8.3123354E-05 
2.201             1.9927982E-04   1.5307533E-02   8.3238824E-05   8.3051794E-05 
2.203             1.9921764E-04   1.5287101E-02   8.3177402E-05   8.2986941E-05 
2.205             1.9889324E-04   1.5288921E-02   8.3114344E-05   8.2921941E-05 
2.207             1.9975187E-04   1.5144488E-02   8.3018889E-05   8.2815741E-05 
2.209             1.9882007E-04   1.5251880E-02   8.3004461E-05   8.2803488E-05 
2.211             1.9764816E-04   1.5328823E-02   8.3001077E-05   8.2807375E-05 
2.213             1.9624961E-04   1.5435731E-02   8.2919817E-05   8.2724813E-05 
2.215             1.9605806E-04   1.5411402E-02   8.2821360E-05   8.2621126E-05 
2.217             1.9642009E-04   1.5363122E-02   8.2745803E-05   8.2540872E-05 
2.219             1.9601474E-04   1.5381440E-02   8.2647518E-05   8.2439014E-05 
2.221             1.9652397E-04   1.5295322E-02   8.2530697E-05   8.2311204E-05 
2.223             1.9709935E-04   1.5208516E-02   8.2454528E-05   8.2228416E-05 
2.225             1.9680090E-04   1.5201693E-02   8.2400969E-05   8.2174334E-05 
2.227             1.9650704E-04   1.5200104E-02   8.2310156E-05   8.2077438E-05 
2.229             1.9820400E-04   1.4984415E-02   8.2180940E-05   8.1933051E-05 
2.231             1.9918496E-04   1.4885287E-02   8.2153082E-05   8.1900183E-05 
2.233             1.9821731E-04   1.4956200E-02   8.2160134E-05   8.1911582E-05 
2.235             1.9653995E-04   1.5112923E-02   8.2168349E-05   8.1928309E-05 
2.237             1.9617300E-04   1.5107222E-02   8.2050777E-05   8.1803781E-05 
2.239             1.9629285E-04   1.5063894E-02   8.1959389E-05   8.1706939E-05 
2.241             1.9583699E-04   1.5084709E-02   8.1870416E-05   8.1614101E-05 
2.243             1.9679723E-04   1.4937514E-02   8.1755090E-05   8.1486446E-05 
2.245             1.9656587E-04   1.4952058E-02   8.1736649E-05   8.1469514E-05 
2.247             1.9542332E-04   1.5038500E-02   8.1681064E-05   8.1414984E-05 
2.249             1.9669626E-04   1.4869194E-02   8.1548779E-05   8.1266812E-05 
2.251             1.9779299E-04   1.4738274E-02   8.1515050E-05   8.1227279E-05 
2.253             1.9714015E-04   1.4781718E-02   8.1496056E-05   8.1208406E-05 
2.255             1.9797982E-04   1.4678988E-02   8.1402475E-05   8.1104412E-05 
2.257             1.9937958E-04   1.4526496E-02   8.1325766E-05   8.1017072E-05 
2.259             2.0045431E-04   1.4415228E-02   8.1308544E-05   8.0993463E-05 
2.261             1.9949196E-04   1.4500988E-02   8.1366548E-05   8.1058323E-05 
2.263             1.9692996E-04   1.4731762E-02   8.1390491E-05   8.1091636E-05 
2.265             1.9598400E-04   1.4791035E-02   8.1319051E-05   8.1019254E-05 
2.267             1.9682288E-04   1.4655676E-02   8.1196496E-05   8.0885527E-05 
2.269             1.9761564E-04   1.4569323E-02   8.1171350E-05   8.0856153E-05 
2.271             1.9672014E-04   1.4672605E-02   8.1214626E-05   8.0907123E-05 
2.273             1.9631658E-04   1.4678022E-02   8.1164094E-05   8.0854348E-05 
2.275             1.9622866E-04   1.4668104E-02   8.1111230E-05   8.0799913E-05 
2.277             1.9585824E-04   1.4704768E-02   8.1074906E-05   8.0765220E-05 
2.279             1.9616579E-04   1.4652970E-02   8.1007919E-05   8.0694002E-05 
2.281             1.9595167E-04   1.4657906E-02   8.0954336E-05   8.0637538E-05 
2.283             1.9611865E-04   1.4615223E-02   8.0886820E-05   8.0564544E-05 
2.285             1.9662708E-04   1.4543129E-02   8.0824720E-05   8.0497209E-05 
2.287             1.9670486E-04   1.4517736E-02   8.0798979E-05   8.0468939E-05 
2.289             1.9608638E-04   1.4558655E-02   8.0783998E-05   8.0455438E-05 
2.291             1.9555528E-04   1.4578745E-02   8.0745036E-05   8.0415214E-05 
2.293             1.9496811E-04   1.4620643E-02   8.0732117E-05   8.0403635E-05 
2.295             1.9383145E-04   1.4730071E-02   8.0746497E-05   8.0425281E-05 
2.297             1.9324199E-04   1.4760583E-02   8.0682990E-05   8.0361640E-05 
2.299             1.9396760E-04   1.4658584E-02   8.0587739E-05   8.0258726E-05 
2.301             1.9469663E-04   1.4563040E-02   8.0517102E-05   8.0182589E-05 
2.303             1.9460161E-04   1.4556483E-02   8.0493992E-05   8.0159995E-05 
2.305             1.9379609E-04   1.4617813E-02   8.0451061E-05   8.0116981E-05 
2.307             1.9345265E-04   1.4637858E-02   8.0410862E-05   8.0076828E-05 
2.309             1.9283399E-04   1.4667497E-02   8.0345733E-05   8.0011835E-05 
2.311             1.9243700E-04   1.4698337E-02   8.0296362E-05   7.9962420E-05 
2.313             1.9303737E-04   1.4590869E-02   8.0171938E-05   7.9827577E-05 
2.315             1.9371957E-04   1.4509174E-02   8.0104366E-05   7.9753773E-05 
2.317             1.9371762E-04   1.4495175E-02   8.0066424E-05   7.9714774E-05 
2.319             1.9361261E-04   1.4466773E-02   7.9971533E-05   7.9614001E-05 
2.321             1.9447610E-04   1.4365806E-02   7.9891725E-05   7.9524845E-05 
2.323             1.9564053E-04   1.4235885E-02   7.9848737E-05   7.9472712E-05 
2.325             1.9542358E-04   1.4255842E-02   7.9879055E-05   7.9503311E-05 
2.327             1.9330961E-04   1.4456713E-02   7.9912611E-05   7.9546336E-05 
2.329             1.9202376E-04   1.4529071E-02   7.9864351E-05   7.9499213E-05 
2.331             1.9153047E-04   1.4559766E-02   7.9825585E-05   7.9460582E-05 
2.332             1.9133188E-04   1.4549647E-02   7.9771292E-05   7.9405834E-05 
2.335             1.9045100E-04   1.4595199E-02   7.9724250E-05   7.9359609E-05 
2.336             1.8945594E-04   1.4672909E-02   7.9715551E-05   7.9355038E-05 
2.339             1.8855437E-04   1.4750478E-02   7.9658108E-05   7.9298183E-05 
2.340             1.8932619E-04   1.4620993E-02   7.9547161E-05   7.9176626E-05 
2.343             1.8897423E-04   1.4651450E-02   7.9514816E-05   7.9146136E-05 
2.344             1.8846080E-04   1.4674276E-02   7.9431554E-05   7.9060980E-05 
2.347             1.8870603E-04   1.4619045E-02   7.9322927E-05   7.8943354E-05 
2.348             1.8975088E-04   1.4485831E-02   7.9218316E-05   7.8826161E-05 
2.351             1.9020644E-04   1.4424310E-02   7.9165990E-05   7.8768389E-05 
2.352             1.9039754E-04   1.4376234E-02   7.9124298E-05   7.8720959E-05 
2.355             1.8953482E-04   1.4439663E-02   7.9076276E-05   7.8669826E-05 
2.356             1.8982015E-04   1.4366996E-02   7.8984395E-05   7.8569011E-05 
2.359             1.9018474E-04   1.4313717E-02   7.8952604E-05   7.8532739E-05 
2.360             1.8958377E-04   1.4358907E-02   7.8921561E-05   7.8500925E-05 
2.363             1.8930601E-04   1.4364793E-02   7.8884823E-05   7.8463125E-05 
2.364             1.8817374E-04   1.4469925E-02   7.8895835E-05   7.8481641E-05 
2.367             1.8714189E-04   1.4550851E-02   7.8849526E-05   7.8438248E-05 
2.369             1.8670754E-04   1.4553071E-02   7.8763050E-05   7.8348814E-05 
2.371             1.8776232E-04   1.4404787E-02   7.8643998E-05   7.8218845E-05 
2.373             1.8914628E-04   1.4232810E-02   7.8519894E-05   7.8081473E-05 
2.375             1.8992847E-04   1.4162775E-02   7.8496040E-05   7.8057426E-05 
2.377             1.8884049E-04   1.4257464E-02   7.8458956E-05   7.8021624E-05 
2.379             1.8846471E-04   1.4263444E-02   7.8385815E-05   7.7943238E-05 
2.381             1.8828927E-04   1.4245739E-02   7.8310051E-05   7.7863054E-05 
2.383             1.8901425E-04   1.4120757E-02   7.8217099E-05   7.7758615E-05 
2.385             1.8959342E-04   1.4059789E-02   7.8200009E-05   7.7737724E-05 
2.387             1.8876334E-04   1.4144914E-02   7.8222092E-05   7.7764488E-05 
2.389             1.8705951E-04   1.4288903E-02   7.8217687E-05   7.7764574E-05 
2.391             1.8643931E-04   1.4302171E-02   7.8155823E-05   7.7699795E-05 
2.393             1.8603059E-04   1.4316910E-02   7.8097020E-05   7.7638289E-05 
2.395             1.8512679E-04   1.4410911E-02   7.8103207E-05   7.7650622E-05 
2.397             1.8290940E-04   1.4595397E-02   7.8062175E-05   7.7616352E-05 
2.399             1.8338477E-04   1.4472341E-02   7.7911728E-05   7.7454448E-05 
2.401             1.8437166E-04   1.4337808E-02   7.7788463E-05   7.7320373E-05 
2.403             1.8472281E-04   1.4258731E-02   7.7710459E-05   7.7237418E-05 
2.405             1.8458472E-04   1.4277897E-02   7.7649311E-05   7.7173172E-05 
2.407             1.8532258E-04   1.4179929E-02   7.7556398E-05   7.7071001E-05 
2.409             1.8537896E-04   1.4153989E-02   7.7518694E-05   7.7032279E-05 
2.411             1.8583435E-04   1.4058728E-02   7.7413334E-05   7.6917105E-05 
2.413             1.8625021E-04   1.4011945E-02   7.7377519E-05   7.6878408E-05 
2.415             1.8566954E-04   1.4053699E-02   7.7342991E-05   7.6843434E-05 
2.417             1.8611282E-04   1.3971976E-02   7.7270918E-05   7.6765014E-05 
2.419             1.8549789E-04   1.4023713E-02   7.7240828E-05   7.6735354E-05 
2.421             1.8582900E-04   1.3965228E-02   7.7208638E-05   7.6699213E-05 
2.423             1.8462386E-04   1.4074949E-02   7.7193535E-05   7.6685263E-05 
2.425             1.8554333E-04   1.3923963E-02   7.7041029E-05   7.6517160E-05 
2.427             1.8800283E-04   1.3661527E-02   7.6942252E-05   7.6402834E-05 
2.429             1.8806860E-04   1.3654811E-02   7.6947597E-05   7.6408927E-05 
2.431             1.8649910E-04   1.3803461E-02   7.6984129E-05   7.6451404E-05 
2.433             1.8569173E-04   1.3840216E-02   7.6955556E-05   7.6422173E-05 
2.435             1.8497971E-04   1.3888219E-02   7.6926374E-05   7.6395268E-05 
2.437             1.8517197E-04   1.3853014E-02   7.6880194E-05   7.6345122E-05 
2.439             1.8466706E-04   1.3890089E-02   7.6849889E-05   7.6314416E-05 
2.441             1.8444250E-04   1.3896495E-02   7.6814796E-05   7.6277989E-05 
2.443             1.8460304E-04   1.3864728E-02   7.6750322E-05   7.6209093E-05 
2.445             1.8475486E-04   1.3827929E-02   7.6676680E-05   7.6129552E-05 
2.447             1.8570037E-04   1.3713926E-02   7.6613484E-05   7.6057234E-05 
2.449             1.8467247E-04   1.3806594E-02   7.6636199E-05   7.6085903E-05 
2.451             1.8314630E-04   1.3928360E-02   7.6619287E-05   7.6074306E-05 
2.453             1.8301844E-04   1.3924341E-02   7.6548474E-05   7.5999106E-05 
2.455             1.8328359E-04   1.3863643E-02   7.6454595E-05   7.5898700E-05 
2.457             1.8380498E-04   1.3799551E-02   7.6415746E-05   7.5857028E-05 
2.459             1.8297100E-04   1.3861063E-02   7.6404547E-05   7.5849639E-05 
2.461             1.8229502E-04   1.3910569E-02   7.6332043E-05   7.5775733E-05 
2.463             1.8260488E-04   1.3857630E-02   7.6250631E-05   7.5688890E-05 
2.465             1.8392408E-04   1.3694777E-02   7.6169141E-05   7.5597138E-05 
2.467             1.8354452E-04   1.3730287E-02   7.6164018E-05   7.5594745E-05 
2.469             1.8235057E-04   1.3828513E-02   7.6148383E-05   7.5583585E-05 
2.471             1.8333393E-04   1.3691772E-02   7.6045893E-05   7.5472126E-05 
2.473             1.8490815E-04   1.3521081E-02   7.5972503E-05   7.5388844E-05 
2.475             1.8487533E-04   1.3501573E-02   7.5925313E-05   7.5338495E-05 
2.477             1.8576625E-04   1.3407697E-02   7.5867587E-05   7.5272687E-05 
2.479             1.8645059E-04   1.3353439E-02   7.5879662E-05   7.5281999E-05 
2.481             1.8497579E-04   1.3497331E-02   7.5917534E-05   7.5326700E-05 
2.483             1.8432951E-04   1.3511312E-02   7.5850083E-05   7.5255322E-05 
2.485             1.8510966E-04   1.3436445E-02   7.5832886E-05   7.5236780E-05 
2.487             1.8405139E-04   1.3531423E-02   7.5843941E-05   7.5254183E-05 
2.489             1.8303060E-04   1.3594353E-02   7.5790374E-05   7.5201788E-05 
2.491             1.8382590E-04   1.3497698E-02   7.5706218E-05   7.5109954E-05 
2.493             1.8413077E-04   1.3458298E-02   7.5679161E-05   7.5081603E-05 
2.495             1.8398464E-04   1.3457977E-02   7.5646269E-05   7.5048842E-05 
2.497             1.8390433E-04   1.3457679E-02   7.5640579E-05   7.5042691E-05 
2.499             1.8300437E-04   1.3543175E-02   7.5652176E-05   7.5057130E-05 
2.501             1.8166133E-04   1.3668863E-02   7.5642713E-05   7.5050780E-05 
2.503             1.8130999E-04   1.3667550E-02   7.5574929E-05   7.4978696E-05 
2.505             1.8171132E-04   1.3618420E-02   7.5516110E-05   7.4916237E-05 
2.507             1.8204798E-04   1.3563366E-02   7.5438160E-05   7.4833358E-05 
2.509             1.8235869E-04   1.3498946E-02   7.5365414E-05   7.4755129E-05 
2.511             1.8280316E-04   1.3440016E-02   7.5306523E-05   7.4688327E-05 
2.513             1.8331359E-04   1.3386975E-02   7.5312110E-05   7.4693877E-05 
2.515             1.8112886E-04   1.3605911E-02   7.5381322E-05   7.4776767E-05 
2.517             1.7954622E-04   1.3734752E-02   7.5326581E-05   7.4726033E-05 
2.519             1.7997903E-04   1.3642582E-02   7.5218394E-05   7.4609825E-05 
2.521             1.8038926E-04   1.3587793E-02   7.5159282E-05   7.4546737E-05 
2.523             1.7997144E-04   1.3609928E-02   7.5127424E-05   7.4513098E-05 
2.525             1.7866959E-04   1.3728088E-02   7.5107391E-05   7.4496411E-05 
2.527             1.7804068E-04   1.3764992E-02   7.5068635E-05   7.4457717E-05 
2.529             1.7785092E-04   1.3756557E-02   7.4988403E-05   7.4372680E-05 
2.531             1.7824945E-04   1.3670829E-02   7.4875869E-05   7.4250391E-05 
2.533             1.7953886E-04   1.3511944E-02   7.4772246E-05   7.4134683E-05 
2.535             1.7926951E-04   1.3520682E-02   7.4720353E-05   7.4081118E-05 
2.537             1.7969845E-04   1.3426942E-02   7.4623649E-05   7.3974256E-05 
2.539             1.8012518E-04   1.3345163E-02   7.4572055E-05   7.3916440E-05 
2.541             1.7897634E-04   1.3440069E-02   7.4570633E-05   7.3918714E-05 
2.543             1.7848983E-04   1.3477501E-02   7.4524113E-05   7.3868776E-05 
2.545             1.7814509E-04   1.3496376E-02   7.4487165E-05   7.3828588E-05 
2.547             1.7795101E-04   1.3489293E-02   7.4453931E-05   7.3795742E-05 
2.549             1.7796532E-04   1.3465675E-02   7.4391554E-05   7.3729763E-05 
2.551             1.7886309E-04   1.3345553E-02   7.4303020E-05   7.3633070E-05 
2.553             1.7984332E-04   1.3242737E-02   7.4270415E-05   7.3596493E-05 
2.555             1.7922453E-04   1.3280976E-02   7.4258949E-05   7.3585619E-05 
2.557             1.7889978E-04   1.3309479E-02   7.4263569E-05   7.3591059E-05 
2.559             1.7815028E-04   1.3346075E-02   7.4221379E-05   7.3547605E-05 
2.561             1.7820095E-04   1.3322749E-02   7.4160534E-05   7.3482937E-05 
2.563             1.7716450E-04   1.3419365E-02   7.4158305E-05   7.3485497E-05 
2.565             1.7637499E-04   1.3478609E-02   7.4108393E-05   7.3435026E-05 
2.567             1.7640611E-04   1.3447863E-02   7.4031781E-05   7.3353833E-05 
2.569             1.7673999E-04   1.3379477E-02   7.3944120E-05   7.3259558E-05 
2.571             1.7679122E-04   1.3352853E-02   7.3873392E-05   7.3184395E-05 
2.573             1.7682321E-04   1.3334186E-02   7.3843292E-05   7.3152258E-05 
2.575             1.7617282E-04   1.3383335E-02   7.3823617E-05   7.3134244E-05 
2.577             1.7745895E-04   1.3216318E-02   7.3724674E-05   7.3023882E-05 
2.579             1.7905666E-04   1.3078909E-02   7.3723117E-05   7.3017645E-05 
2.581             1.7709071E-04   1.3257363E-02   7.3757451E-05   7.3060956E-05 
2.583             1.7610441E-04   1.3313321E-02   7.3703409E-05   7.3006327E-05 
2.585             1.7555664E-04   1.3354393E-02   7.3649980E-05   7.2951580E-05 
2.586             1.7615994E-04   1.3260646E-02   7.3573461E-05   7.2867776E-05 
2.589             1.7624109E-04   1.3234441E-02   7.3553448E-05   7.2847143E-05 
2.590             1.7481311E-04   1.3368821E-02   7.3542654E-05   7.2842668E-05 
2.593             1.7426024E-04   1.3383047E-02   7.3464894E-05   7.2761767E-05 
2.594             1.7478483E-04   1.3291643E-02   7.3363466E-05   7.2653396E-05 
2.597             1.7552794E-04   1.3205457E-02   7.3298957E-05   7.2584637E-05 
2.598             1.7590260E-04   1.3161420E-02   7.3225795E-05   7.2504942E-05 
2.601             1.7576854E-04   1.3176608E-02   7.3205188E-05   7.2484627E-05 
2.602             1.7544151E-04   1.3183096E-02   7.3143937E-05   7.2420740E-05 
2.605             1.7588635E-04   1.3116165E-02   7.3073221E-05   7.2344318E-05 
2.606             1.7555836E-04   1.3131550E-02   7.3037242E-05   7.2308797E-05 
2.609             1.7629971E-04   1.3025002E-02   7.2966266E-05   7.2229103E-05 
2.610             1.7747034E-04   1.2896221E-02   7.2908214E-05   7.2161890E-05 
2.613             1.7706999E-04   1.2932240E-02   7.2893208E-05   7.2148778E-05 
2.614             1.7697396E-04   1.2910562E-02   7.2838441E-05   7.2090002E-05 
2.617             1.7738844E-04   1.2850550E-02   7.2793155E-05   7.2040099E-05 
2.619             1.7682305E-04   1.2913565E-02   7.2800668E-05   7.2051704E-05 
2.621             1.7584995E-04   1.2982037E-02   7.2775713E-05   7.2027571E-05 
2.623             1.7578701E-04   1.2966260E-02   7.2739738E-05   7.1989930E-05 
2.625             1.7596581E-04   1.2913570E-02   7.2674260E-05   7.1918212E-05 
2.627             1.7746637E-04   1.2758911E-02   7.2648090E-05   7.1883407E-05 
2.629             1.7627442E-04   1.2889005E-02   7.2706523E-05   7.1950815E-05 
2.631             1.7432368E-04   1.3039345E-02   7.2695881E-05   7.1945890E-05 
2.633             1.7381453E-04   1.3075340E-02   7.2654555E-05   7.1905592E-05 
2.635             1.7316820E-04   1.3119462E-02   7.2599385E-05   7.1850476E-05 
2.637             1.7266685E-04   1.3147433E-02   7.2530603E-05   7.1779285E-05 
2.639             1.7372452E-04   1.3006905E-02   7.2420913E-05   7.1659422E-05 
2.641             1.7448449E-04   1.2927715E-02   7.2348933E-05   7.1581512E-05 
2.643             1.7448166E-04   1.2922469E-02   7.2311095E-05   7.1542504E-05 
2.645             1.7508444E-04   1.2826785E-02   7.2245685E-05   7.1471257E-05 
2.647             1.7540297E-04   1.2778400E-02   7.2190504E-05   7.1412030E-05 
2.649             1.7522546E-04   1.2785196E-02   7.2150838E-05   7.1371316E-05 
2.651             1.7513862E-04   1.2795923E-02   7.2144559E-05   7.1364642E-05 
2.653             1.7465551E-04   1.2828484E-02   7.2140500E-05   7.1361491E-05 
2.655             1.7380667E-04   1.2894660E-02   7.2132700E-05   7.1355826E-05 
2.657             1.7267324E-04   1.2981835E-02   7.2108387E-05   7.1335004E-05 
2.659             1.7169783E-04   1.3035099E-02   7.2049983E-05   7.1277157E-05 
2.661             1.7245288E-04   1.2932700E-02   7.1942516E-05   7.1160727E-05 
2.663             1.7357507E-04   1.2803052E-02   7.1847278E-05   7.1057176E-05 
2.665             1.7459203E-04   1.2686029E-02   7.1773362E-05   7.0975366E-05 
2.667             1.7535195E-04   1.2607678E-02   7.1746551E-05   7.0944165E-05 
2.669             1.7580127E-04   1.2558738E-02   7.1728720E-05   7.0921329E-05 
2.671             1.7470316E-04   1.2664687E-02   7.1760937E-05   7.0958484E-05 
2.673             1.7385315E-04   1.2721662E-02   7.1729857E-05   7.0928257E-05 
2.675             1.7379449E-04   1.2709975E-02   7.1681188E-05   7.0878356E-05 
2.677             1.7366471E-04   1.2700546E-02   7.1649238E-05   7.0845433E-05 
2.679             1.7230561E-04   1.2817608E-02   7.1645962E-05   7.0847436E-05 
2.681             1.7135947E-04   1.2884829E-02   7.1583005E-05   7.0785120E-05 
2.683             1.7208456E-04   1.2779971E-02   7.1465752E-05   7.0658681E-05 
2.685             1.7260671E-04   1.2715689E-02   7.1415574E-05   7.0604415E-05 
2.687             1.7214813E-04   1.2738398E-02   7.1393859E-05   7.0581852E-05 
2.689             1.7180290E-04   1.2749086E-02   7.1338009E-05   7.0524594E-05 
2.691             1.7261387E-04   1.2637987E-02   7.1251352E-05   7.0429834E-05 
2.693             1.7463137E-04   1.2428424E-02   7.1183048E-05   7.0349735E-05 
2.695             1.7470897E-04   1.2421624E-02   7.1174691E-05   7.0341724E-05 
2.697             1.7356572E-04   1.2526709E-02   7.1197336E-05   7.0370626E-05 
2.699             1.7244753E-04   1.2622750E-02   7.1195792E-05   7.0371914E-05 
2.701             1.7181948E-04   1.2671615E-02   7.1184903E-05   7.0363608E-05 
2.703             1.7126376E-04   1.2682339E-02   7.1113727E-05   7.0291330E-05 
2.705             1.7099327E-04   1.2676506E-02   7.1043038E-05   7.0219186E-05 
2.707             1.7135916E-04   1.2629638E-02   7.0968309E-05   7.0139853E-05 
2.709             1.7247529E-04   1.2505379E-02   7.0891167E-05   7.0054623E-05 
2.711             1.7271379E-04   1.2480096E-02   7.0864809E-05   7.0025808E-05 
2.713             1.7218056E-04   1.2517167E-02   7.0856942E-05   7.0018930E-05 
2.715             1.7101182E-04   1.2608892E-02   7.0836378E-05   7.0001763E-05 
2.717             1.7120609E-04   1.2561272E-02   7.0784015E-05   6.9944614E-05 
2.719             1.7093023E-04   1.2567166E-02   7.0727314E-05   6.9883825E-05 
2.721             1.7207629E-04   1.2429826E-02   7.0639476E-05   6.9786263E-05 
2.723             1.7369483E-04   1.2282300E-02   7.0624625E-05   6.9764014E-05 
2.725             1.7249537E-04   1.2386827E-02   7.0681033E-05   6.9825039E-05 
2.727             1.6983140E-04   1.2622653E-02   7.0722871E-05   6.9876512E-05 
2.729             1.6903931E-04   1.2665322E-02   7.0666660E-05   6.9820508E-05 
2.731             1.6961724E-04   1.2586682E-02   7.0578558E-05   6.9728480E-05 
2.733             1.6987851E-04   1.2550065E-02   7.0501795E-05   6.9646312E-05 
2.735             1.7147513E-04   1.2371845E-02   7.0405147E-05   6.9537626E-05 
2.737             1.7185096E-04   1.2338292E-02   7.0390346E-05   6.9521100E-05 
2.739             1.7140698E-04   1.2381362E-02   7.0382626E-05   6.9513227E-05 
2.741             1.7112622E-04   1.2384470E-02   7.0345092E-05   6.9475584E-05 
2.743             1.7171406E-04   1.2312356E-02   7.0315049E-05   6.9441091E-05 
2.745             1.7168811E-04   1.2303145E-02   7.0283503E-05   6.9406460E-05 
2.747             1.7189348E-04   1.2274600E-02   7.0260736E-05   6.9383625E-05 
2.749             1.7223346E-04   1.2214628E-02   7.0192349E-05   6.9310042E-05 
2.751             1.7312767E-04   1.2122009E-02   7.0160661E-05   6.9272564E-05 
2.753             1.7255868E-04   1.2181910E-02   7.0185065E-05   6.9301320E-05 
2.755             1.7246677E-04   1.2177871E-02   7.0168922E-05   6.9283500E-05 
