# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
31.0500           2.1590207E-01   -1.7514280E-02   1.2544919E+00   1.1550590E+00 
31.1500           2.4173775E-01   -2.4631337E-02   1.2690764E+00   1.1577172E+00 
31.2500           2.6442237E-01   -2.9363143E-02   1.2823437E+00   1.1619210E+00 
31.3500           2.8329876E-01   -3.1894911E-02   1.2937267E+00   1.1673998E+00 
31.4500           2.9783566E-01   -3.2499780E-02   1.3027605E+00   1.1738079E+00 
31.5500           3.0764562E-01   -3.1517706E-02   1.3091004E+00   1.1807460E+00 
31.6500           3.1249613E-01   -2.9332529E-02   1.3125333E+00   1.1877841E+00 
31.7500           3.1231377E-01   -2.6348472E-02   1.3129827E+00   1.1944849E+00 
31.8500           3.0718174E-01   -2.2967248E-02   1.3105068E+00   1.2004269E+00 
31.9500           2.9733108E-01   -1.9566862E-02   1.3052913E+00   1.2052251E+00 
32.0400           2.8312649E-01   -1.6482977E-02   1.2976358E+00   1.2085491E+00 
32.1500           2.6504756E-01   -1.3993584E-02   1.2879370E+00   1.2101378E+00 
32.2500           2.4366651E-01   -1.2307450E-02   1.2766676E+00   1.2098109E+00 
32.3500           2.1962362E-01   -1.1556638E-02   1.2643537E+00   1.2074749E+00 
32.4400           1.9360147E-01   -1.1793183E-02   1.2515503E+00   1.2031261E+00 
32.5400           1.6629907E-01   -1.2989794E-02   1.2388175E+00   1.1968488E+00 
32.6500           1.3840703E-01   -1.5044303E-02   1.2266971E+00   1.1888101E+00 
32.7500           1.1058459E-01   -1.7787415E-02   1.2156922E+00   1.1792512E+00 
32.8500           8.3439333E-02   -2.0993233E-02   1.2062476E+00   1.1684756E+00 
32.9400           5.7510206E-02   -2.4391905E-02   1.1987355E+00   1.1568361E+00 
33.0400           3.3254247E-02   -2.7683733E-02   1.1934435E+00   1.1447189E+00 
33.1500           1.1037278E-02   -3.0554063E-02   1.1905672E+00   1.1325286E+00 
33.2500           -8.8713422E-03   -3.2688265E-02   1.1902062E+00   1.1206716E+00 
33.3500           -2.6300020E-02   -3.3786187E-02   1.1923647E+00   1.1095411E+00 
33.4400           -4.1172507E-02   -3.3575520E-02   1.1969550E+00   1.0995025E+00 
33.5400           -5.3502123E-02   -3.1823581E-02   1.2038049E+00   1.0908812E+00 
33.6500           -6.3383079E-02   -2.8347139E-02   1.2126674E+00   1.0839518E+00 
33.7500           -7.0979446E-02   -2.3019988E-02   1.2232330E+00   1.0789297E+00 
33.8500           -7.6512340E-02   -1.5778105E-02   1.2351432E+00   1.0759651E+00 
33.9400           -8.0245942E-02   -6.6222961E-03   1.2480057E+00   1.0751403E+00 
34.0400           -8.2472944E-02   4.3816199E-03   1.2614096E+00   1.0764683E+00 
34.1500           -8.3500005E-02   1.7104998E-02   1.2749404E+00   1.0798948E+00 
34.2500           -8.3633746E-02   3.1360712E-02   1.2881947E+00   1.0853020E+00 
34.3500           -8.3167762E-02   4.6909413E-02   1.3007936E+00   1.0925147E+00 
34.4400           -8.2371045E-02   6.3467379E-02   1.3123944E+00   1.1013074E+00 
34.5400           -8.1478146E-02   8.0715617E-02   1.3227010E+00   1.1114136E+00 
34.6500           -8.0681308E-02   9.8309846E-02   1.3314712E+00   1.1225354E+00 
34.7500           -8.0124723E-02   1.1589099E-01   1.3385229E+00   1.1343536E+00 
34.8500           -7.9900972E-02   1.3309580E-01   1.3437376E+00   1.1465387E+00 
34.9400           -8.0049642E-02   1.4956728E-01   1.3470613E+00   1.1587610E+00 
35.0400           -8.0558023E-02   1.6496458E-01   1.3485036E+00   1.1707008E+00 
35.1500           -8.1363742E-02   1.7897206E-01   1.3481346E+00   1.1820570E+00 
35.2500           -8.2359120E-02   1.9130731E-01   1.3460805E+00   1.1925558E+00 
35.3500           -8.3397010E-02   2.0172795E-01   1.3425169E+00   1.2019575E+00 
35.4400           -8.4297830E-02   2.1003700E-01   1.3376613E+00   1.2100618E+00 
35.5400           -8.4857498E-02   2.1608681E-01   1.3317648E+00   1.2167123E+00 
35.6500           -8.4855950E-02   2.1978146E-01   1.3251025E+00   1.2217991E+00 
35.7500           -8.4065943E-02   2.2107770E-01   1.3179646E+00   1.2252598E+00 
35.8500           -8.2261842E-02   2.1998437E-01   1.3106465E+00   1.2270796E+00 
35.9400           -7.9228119E-02   2.1656052E-01   1.3034398E+00   1.2272893E+00 
36.0400           -7.4767303E-02   2.1091226E-01   1.2966237E+00   1.2259628E+00 
36.1500           -6.8707176E-02   2.0318859E-01   1.2904567E+00   1.2232134E+00 
36.2500           -6.0907026E-02   1.9357623E-01   1.2851703E+00   1.2191887E+00 
36.3500           -5.1262811E-02   1.8229381E-01   1.2809624E+00   1.2140653E+00 
36.4400           -3.9711143E-02   1.6958551E-01   1.2779930E+00   1.2080426E+00 
36.5400           -2.6232011E-02   1.5571434E-01   1.2763808E+00   1.2013370E+00 
36.6500           -1.0850238E-02   1.4095535E-01   1.2762009E+00   1.1941750E+00 
36.7500           6.3643264E-03   1.2558879E-01   1.2774840E+00   1.1867867E+00 
36.8500           2.5297828E-02   1.0989361E-01   1.2802168E+00   1.1794001E+00 
36.9400           4.5794562E-02   9.4141251E-02   1.2843437E+00   1.1722348E+00 
37.0400           6.7660166E-02   7.8589920E-02   1.2897691E+00   1.1654967E+00 
37.1500           9.0665714E-02   6.3479564E-02   1.2963610E+00   1.1593737E+00 
37.2500           1.1455258E-01   4.9027490E-02   1.3039559E+00   1.1540309E+00 
37.3500           1.3903792E-01   3.5424771E-02   1.3123629E+00   1.1496081E+00 
37.4400           1.6382059E-01   2.2833471E-02   1.3213698E+00   1.1462167E+00 
37.5400           1.8858738E-01   1.1384694E-02   1.3307490E+00   1.1439382E+00 
37.6500           2.1301937E-01   1.1774633E-03   1.3402628E+00   1.1428236E+00 
37.7500           2.3679826E-01   -7.7215878E-03   1.3496703E+00   1.1428928E+00 
37.8500           2.5961250E-01   -1.5277771E-02   1.3587326E+00   1.1441357E+00 
37.9400           2.8116322E-01   -2.1487182E-02   1.3672187E+00   1.1465134E+00 
38.0400           3.0116960E-01   -2.6374904E-02   1.3749106E+00   1.1499600E+00 
38.1500           3.1937384E-01   -2.9992651E-02   1.3816081E+00   1.1543854E+00 
38.2500           3.3554545E-01   -3.2415941E-02   1.3871332E+00   1.1596780E+00 
38.3500           3.4948489E-01   -3.3740892E-02   1.3913332E+00   1.1657082E+00 
38.4500           3.6102653E-01   -3.4080732E-02   1.3940838E+00   1.1723318E+00 
38.5400           3.7004076E-01   -3.3562125E-02   1.3952913E+00   1.1793938E+00 
38.6500           3.7643547E-01   -3.2321401E-02   1.3948937E+00   1.1867326E+00 
38.7500           3.8015665E-01   -3.0500781E-02   1.3928618E+00   1.1941831E+00 
38.8500           3.8118836E-01   -2.8244681E-02   1.3891989E+00   1.2015810E+00 
38.9500           3.7955190E-01   -2.5696178E-02   1.3839399E+00   1.2087662E+00 
39.0400           3.7530438E-01   -2.2993686E-02   1.3771506E+00   1.2155859E+00 
39.1500           3.6853665E-01   -2.0267930E-02   1.3689249E+00   1.2218978E+00 
39.2500           3.5937052E-01   -1.7639241E-02   1.3593829E+00   1.2275729E+00 
39.3500           3.4795528E-01   -1.5215223E-02   1.3486671E+00   1.2324975E+00 
39.4500           3.3446240E-01   -1.3088825E-02   1.3369372E+00   1.2365750E+00 
39.5400           3.1907192E-01   -1.1336820E-02   1.3243565E+00   1.2397280E+00 
39.6500           3.0186926E-01   -1.0018721E-02   1.3109825E+00   1.2418984E+00 
39.7500           2.8243988E-01   -9.1761078E-03   1.2963168E+00   1.2430486E+00 
39.8500           2.6149192E-01   -8.8323824E-03   1.2810009E+00   1.2431615E+00 
39.9500           2.3970951E-01   -8.9929141E-03   1.2656800E+00   1.2422403E+00 
40.0400           2.1739855E-01   -9.6455605E-03   1.2506064E+00   1.2403077E+00 
40.1500           1.9482521E-01   -1.0761532E-02   1.2359891E+00   1.2374049E+00 
40.2500           1.7224236E-01   -1.2296564E-02   1.2220224E+00   1.2335907E+00 
40.3500           1.4989052E-01   -1.4192360E-02   1.2088868E+00   1.2289395E+00 
40.4500           1.2799587E-01   -1.6378261E-02   1.1967480E+00   1.2235397E+00 
40.5400           1.0676794E-01   -1.8773096E-02   1.1857545E+00   1.2174916E+00 
40.6500           8.6397438E-02   -2.1287179E-02   1.1760360E+00   1.2109056E+00 
40.7500           6.7054435E-02   -2.3824393E-02   1.1677018E+00   1.2038995E+00 
40.8500           4.8886910E-02   -2.6284327E-02   1.1608395E+00   1.1965967E+00 
40.9500           3.2019690E-02   -2.8564427E-02   1.1555142E+00   1.1891235E+00 
41.0500           1.6553803E-02   -3.0562107E-02   1.1517685E+00   1.1816072E+00 
41.1500           2.5662071E-03   -3.2176801E-02   1.1496218E+00   1.1741739E+00 
41.2500           -9.8900917E-03   -3.3311904E-02   1.1490712E+00   1.1669460E+00 
41.3500           -2.0785572E-02   -3.3876592E-02   1.1500919E+00   1.1600408E+00 
41.4500           -3.0113398E-02   -3.3787475E-02   1.1526381E+00   1.1535686E+00 
41.5500           -3.7888318E-02   -3.2970077E-02   1.1566445E+00   1.1476308E+00 
41.6500           -4.4145297E-02   -3.1360120E-02   1.1620277E+00   1.1423189E+00 
41.7500           -4.8937920E-02   -2.8904589E-02   1.1686876E+00   1.1377131E+00 
41.8500           -5.2336591E-02   -2.5562594E-02   1.1765099E+00   1.1338812E+00 
41.9500           -5.4426588E-02   -2.1305994E-02   1.1853678E+00   1.1308783E+00 
42.0500           -5.5305985E-02   -1.6119807E-02   1.1951242E+00   1.1287460E+00 
42.1500           -5.5083501E-02   -1.0002396E-02   1.2056339E+00   1.1275122E+00 
42.2500           -5.3876304E-02   -2.9654366E-03   1.2167457E+00   1.1271910E+00 
42.3500           -5.1807799E-02   4.9663133E-03   1.2283051E+00   1.1277827E+00 
42.4500           -4.9005443E-02   1.3755443E-02   1.2401559E+00   1.1292747E+00 
42.5500           -4.5598620E-02   2.3352495E-02   1.2521429E+00   1.1316414E+00 
42.6500           -4.1716587E-02   3.3696730E-02   1.2641135E+00   1.1348453E+00 
42.7500           -3.7486537E-02   4.4717042E-02   1.2759200E+00   1.1388377E+00 
42.8500           -3.3031791E-02   5.6332990E-02   1.2874212E+00   1.1435597E+00 
42.9500           -2.8470134E-02   6.8455945E-02   1.2984837E+00   1.1489432E+00 
43.0500           -2.3912327E-02   8.0990306E-02   1.3089840E+00   1.1549125E+00 
43.1500           -1.9460783E-02   9.3834791E-02   1.3188095E+00   1.1613850E+00 
43.2500           -1.5208444E-02   1.0688377E-01   1.3278592E+00   1.1682727E+00 
43.3500           -1.1237838E-02   1.2002860E-01   1.3360450E+00   1.1754837E+00 
43.4500           -7.6203422E-03   1.3315901E-01   1.3432925E+00   1.1829233E+00 
43.5500           -4.4156351E-03   1.4616439E-01   1.3495407E+00   1.1904954E+00 
43.6500           -1.6713465E-03   1.5893515E-01   1.3547434E+00   1.1981038E+00 
43.7500           5.7710770E-04   1.7136394E-01   1.3588681E+00   1.2056536E+00 
43.8500           2.3065090E-03   1.8334685E-01   1.3618967E+00   1.2130519E+00 
43.9500           3.5056488E-03   1.9478452E-01   1.3638250E+00   1.2202096E+00 
44.0500           4.1749820E-03   2.0558318E-01   1.3646620E+00   1.2270419E+00 
44.1500           4.3261328E-03   2.1565557E-01   1.3644298E+00   1.2334693E+00 
44.2500           3.9812690E-03   2.2492178E-01   1.3631624E+00   1.2394186E+00 
44.3500           3.1723570E-03   2.3330995E-01   1.3609050E+00   1.2448238E+00 
44.4500           1.9403163E-03   2.4075687E-01   1.3577132E+00   1.2496262E+00 
44.5500           3.3408676E-04   2.4720846E-01   1.3536518E+00   1.2537753E+00 
44.6500           -1.5903730E-03   2.5262018E-01   1.3487938E+00   1.2572291E+00 
44.7500           -3.7711410E-03   2.5695721E-01   1.3432190E+00   1.2599541E+00 
44.8500           -6.1414239E-03   2.6019461E-01   1.3370133E+00   1.2619261E+00 
44.9500           -8.6306707E-03   2.6231736E-01   1.3302668E+00   1.2631296E+00 
45.0500           -1.1165694E-02   2.6332025E-01   1.3230733E+00   1.2635579E+00 
45.1500           -1.3671779E-02   2.6320767E-01   1.3155284E+00   1.2632133E+00 
45.2500           -1.6073781E-02   2.6199337E-01   1.3077290E+00   1.2621063E+00 
45.3500           -1.8297173E-02   2.5970005E-01   1.2997714E+00   1.2602556E+00 
45.4500           -2.0269067E-02   2.5635892E-01   1.2917510E+00   1.2576877E+00 
45.5500           -2.1919161E-02   2.5200914E-01   1.2837607E+00   1.2544363E+00 
45.6500           -2.3180638E-02   2.4669730E-01   1.2758898E+00   1.2505416E+00 
45.7500           -2.3990982E-02   2.4047668E-01   1.2682238E+00   1.2460501E+00 
45.8500           -2.4292719E-02   2.3340666E-01   1.2608430E+00   1.2410135E+00 
45.9500           -2.4034070E-02   2.2555189E-01   1.2538218E+00   1.2354882E+00 
46.0500           -2.3169527E-02   2.1698164E-01   1.2472283E+00   1.2295348E+00 
46.1500           -2.1660322E-02   2.0776897E-01   1.2411236E+00   1.2232171E+00 
46.2500           -1.9474817E-02   1.9798993E-01   1.2355615E+00   1.2166012E+00 
46.3500           -1.6588795E-02   1.8772288E-01   1.2305879E+00   1.2097554E+00 
46.4500           -1.2985659E-02   1.7704760E-01   1.2262408E+00   1.2027487E+00 
46.5500           -8.6565403E-03   1.6604463E-01   1.2225498E+00   1.1956506E+00 
46.6500           -3.6003196E-03   1.5479448E-01   1.2195365E+00   1.1885302E+00 
46.7500           2.1764367E-03   1.4337696E-01   1.2172142E+00   1.1814558E+00 
46.8500           8.6596228E-03   1.3187047E-01   1.2155881E+00   1.1744937E+00 
46.9500           1.5827814E-02   1.2035142E-01   1.2146552E+00   1.1677082E+00 
47.0500           2.3652561E-02   1.0889361E-01   1.2144052E+00   1.1611607E+00 
47.1500           3.2098742E-02   9.7567681E-02   1.2148203E+00   1.1549094E+00 
47.2500           4.1124986E-02   8.6440659E-02   1.2158755E+00   1.1490086E+00 
47.3500           5.0684134E-02   7.5575488E-02   1.2175397E+00   1.1435086E+00 
47.4500           6.0723755E-02   6.5030665E-02   1.2197754E+00   1.1384550E+00 
47.5500           7.1186700E-02   5.4859903E-02   1.2225398E+00   1.1338888E+00 
47.6500           8.2011686E-02   4.5111866E-02   1.2257851E+00   1.1298458E+00 
47.7500           9.3133900E-02   3.5829954E-02   1.2294593E+00   1.1263567E+00 
47.8500           1.0448563E-01   2.7052142E-02   1.2335064E+00   1.1234467E+00 
47.9500           1.1599691E-01   1.8810877E-02   1.2378677E+00   1.1211356E+00 
48.0500           1.2759614E-01   1.1133029E-02   1.2424818E+00   1.1194377E+00 
48.1500           1.3921076E-01   4.0398853E-03   1.2472857E+00   1.1183621E+00 
48.2500           1.5076786E-01   -2.4527973E-03   1.2522149E+00   1.1179122E+00 
48.3500           1.6219480E-01   -8.3346987E-03   1.2572049E+00   1.1180864E+00 
48.4500           1.7341985E-01   -1.3600799E-02   1.2621907E+00   1.1188777E+00 
48.5500           1.8437271E-01   -1.8251200E-02   1.2671085E+00   1.1202746E+00 
48.6500           1.9498512E-01   -2.2290915E-02   1.2718953E+00   1.1222607E+00 
48.7500           2.0519136E-01   -2.5729615E-02   1.2764903E+00   1.1248151E+00 
48.8500           2.1492872E-01   -2.8581361E-02   1.2808345E+00   1.1279131E+00 
48.9500           2.2413800E-01   -3.0864297E-02   1.2848721E+00   1.1315259E+00 
49.0500           2.3276387E-01   -3.2600329E-02   1.2885501E+00   1.1356213E+00 
49.1500           2.4075526E-01   -3.3814781E-02   1.2918194E+00   1.1401643E+00 
49.2500           2.4806568E-01   -3.4536044E-02   1.2946344E+00   1.1451167E+00 
49.3500           2.5465352E-01   -3.4795204E-02   1.2969541E+00   1.1504384E+00 
49.4500           2.6048227E-01   -3.4625674E-02   1.2987418E+00   1.1560869E+00 
49.5500           2.6552071E-01   -3.4062811E-02   1.2999653E+00   1.1620184E+00 
49.6500           2.6974303E-01   -3.3143544E-02   1.3005976E+00   1.1681878E+00 
49.7500           2.7312899E-01   -3.1905996E-02   1.3006165E+00   1.1745492E+00 
49.8500           2.7566392E-01   -3.0389115E-02   1.3000047E+00   1.1810562E+00 
49.9500           2.7733875E-01   -2.8632315E-02   1.2987501E+00   1.1876623E+00 
50.0500           2.7814998E-01   -2.6675124E-02   1.2968459E+00   1.1943215E+00 
50.1500           2.7809961E-01   -2.4556850E-02   1.2942900E+00   1.2009880E+00 
50.2500           2.7719503E-01   -2.2316260E-02   1.2910854E+00   1.2076173E+00 
50.3500           2.7544888E-01   -1.9991275E-02   1.2872400E+00   1.2141659E+00 
50.4500           2.7287887E-01   -1.7618684E-02   1.2827662E+00   1.2205920E+00 
50.5500           2.6950756E-01   -1.5233885E-02   1.2776812E+00   1.2268553E+00 
50.6500           2.6536215E-01   -1.2870637E-02   1.2720062E+00   1.2329180E+00 
50.7500           2.6047419E-01   -1.0560841E-02   1.2657666E+00   1.2387440E+00 
50.8500           2.5487932E-01   -8.3343458E-03   1.2589916E+00   1.2442999E+00 
50.9500           2.4861693E-01   -6.2187691E-03   1.2517139E+00   1.2495551E+00 
51.0500           2.4172987E-01   -4.2393525E-03   1.2439694E+00   1.2544813E+00 
51.1500           2.3426411E-01   -2.4188340E-03   1.2357970E+00   1.2590534E+00 
51.2500           2.2626837E-01   -7.7734677E-04   1.2272380E+00   1.2632493E+00 
51.3500           2.1779378E-01   6.6765853E-04   1.2183362E+00   1.2670497E+00 
51.4500           2.0889354E-01   1.9014683E-03   1.2091372E+00   1.2704385E+00 
51.5500           1.9962248E-01   2.9121378E-03   1.1996881E+00   1.2734027E+00 
51.6500           1.9003680E-01   3.6905011E-03   1.1900374E+00   1.2759325E+00 
51.7500           1.8019360E-01   4.2301600E-03   1.1802343E+00   1.2780211E+00 
51.8500           1.7015060E-01   4.5274522E-03   1.1703287E+00   1.2796649E+00 
51.9500           1.5996576E-01   4.5814013E-03   1.1603706E+00   1.2808630E+00 
52.0500           1.4969690E-01   4.3936480E-03   1.1504101E+00   1.2816178E+00 
52.1500           1.3940142E-01   3.9683655E-03   1.1404965E+00   1.2819342E+00 
52.2500           1.2913596E-01   3.3121584E-03   1.1306789E+00   1.2818200E+00 
52.3500           1.1895606E-01   2.4339489E-03   1.1210048E+00   1.2812856E+00 
52.4500           1.0891592E-01   1.3448485E-03   1.1115209E+00   1.2803438E+00 
52.5500           9.9068066E-02   5.8020534E-05   1.1022720E+00   1.2790097E+00 
52.6500           8.9463147E-02   -1.4114693E-03   1.0933014E+00   1.2773005E+00 
52.7500           8.0149651E-02   -3.0468093E-03   1.0846500E+00   1.2752357E+00 
52.8500           7.1173705E-02   -4.8296063E-03   1.0763568E+00   1.2728361E+00 
52.9500           6.2578868E-02   -6.7400552E-03   1.0684582E+00   1.2701246E+00 
53.0500           5.4405950E-02   -8.7571130E-03   1.0609882E+00   1.2671252E+00 
53.1500           4.6692855E-02   -1.0858676E-02   1.0539777E+00   1.2638635E+00 
53.2500           3.9474440E-02   -1.3021761E-02   1.0474551E+00   1.2603658E+00 
53.3500           3.2782399E-02   -1.5222678E-02   1.0414457E+00   1.2566596E+00 
53.4500           2.6645163E-02   -1.7437219E-02   1.0359716E+00   1.2527729E+00 
53.5500           2.1087830E-02   -1.9640827E-02   1.0310520E+00   1.2487343E+00 
53.6500           1.6132104E-02   -2.1808771E-02   1.0267027E+00   1.2445726E+00 
53.7500           1.1796264E-02   -2.3916321E-02   1.0229365E+00   1.2403170E+00 
53.8500           8.0951455E-03   -2.5938909E-02   1.0197629E+00   1.2359964E+00 
53.9500           5.0401463E-03   -2.7852290E-02   1.0171882E+00   1.2316395E+00 
54.0500           2.6392465E-03   -2.9632696E-02   1.0152153E+00   1.2272749E+00 
54.1500           8.9704784E-04   -3.1256983E-02   1.0138444E+00   1.2229305E+00 
54.2500           -1.8517025E-04   -3.2702765E-02   1.0130723E+00   1.2186334E+00 
54.3500           -6.0937978E-04   -3.3948552E-02   1.0128928E+00   1.2144102E+00 
54.4500           -3.8071794E-04   -3.4973863E-02   1.0132970E+00   1.2102863E+00 
54.5500           4.9261262E-04   -3.5759346E-02   1.0142731E+00   1.2062862E+00 
54.6500           1.9994563E-03   -3.6286875E-02   1.0158063E+00   1.2024330E+00 
54.7500           4.1258286E-03   -3.6539646E-02   1.0178797E+00   1.1987490E+00 
54.8500           6.8550510E-03   -3.6502258E-02   1.0204736E+00   1.1952545E+00 
54.9500           1.0167895E-02   -3.6160787E-02   1.0235663E+00   1.1919690E+00 
55.0500           1.4042734E-02   -3.5502849E-02   1.0271336E+00   1.1889099E+00 
55.1500           1.8455706E-02   -3.4517653E-02   1.0311496E+00   1.1860935E+00 
55.2500           2.3380874E-02   -3.3196041E-02   1.0355864E+00   1.1835342E+00 
55.3500           2.8790403E-02   -3.1530524E-02   1.0404147E+00   1.1812448E+00 
55.4500           3.4654732E-02   -2.9515300E-02   1.0456033E+00   1.1792364E+00 
55.5500           4.0942754E-02   -2.7146272E-02   1.0511201E+00   1.1775185E+00 
55.6500           4.7621994E-02   -2.4421049E-02   1.0569317E+00   1.1760987E+00 
55.7500           5.4658792E-02   -2.1338942E-02   1.0630036E+00   1.1749830E+00 
55.8500           6.2018486E-02   -1.7900946E-02   1.0693008E+00   1.1741755E+00 
55.9500           6.9665588E-02   -1.4109724E-02   1.0757876E+00   1.1736790E+00 
56.0500           7.7563970E-02   -9.9695725E-03   1.0824277E+00   1.1734941E+00 
56.1500           8.5677033E-02   -5.4863836E-03   1.0891848E+00   1.1736202E+00 
56.2500           9.3967887E-02   -6.6760175E-04   1.0960224E+00   1.1740548E+00 
56.3500           1.0239952E-01   4.4778287E-03   1.1029040E+00   1.1747940E+00 
56.4500           1.1093495E-01   9.9395211E-03   1.1097935E+00   1.1758324E+00 
56.5500           1.1953742E-01   1.5705710E-02   1.1166551E+00   1.1771631E+00 
56.6500           1.2817050E-01   2.1763318E-02   1.1234535E+00   1.1787778E+00 
56.7500           1.3679829E-01   2.8098032E-02   1.1301542E+00   1.1806669E+00 
56.8500           1.4538550E-01   3.4694377E-02   1.1367234E+00   1.1828197E+00 
56.9500           1.5389767E-01   4.1535799E-02   1.1431284E+00   1.1852240E+00 
57.0500           1.6230119E-01   4.8604747E-02   1.1493373E+00   1.1878669E+00 
57.1500           1.7056352E-01   5.5882763E-02   1.1553197E+00   1.1907344E+00 
57.2500           1.7865322E-01   6.3350567E-02   1.1610462E+00   1.1938113E+00 
57.3500           1.8654012E-01   7.0988146E-02   1.1664889E+00   1.1970820E+00 
57.4500           1.9419535E-01   7.8774852E-02   1.1716214E+00   1.2005299E+00 
57.5500           2.0159149E-01   8.6689486E-02   1.1764188E+00   1.2041378E+00 
57.6500           2.0870260E-01   9.4710396E-02   1.1808579E+00   1.2078881E+00 
57.7500           2.1550430E-01   1.0281557E-01   1.1849169E+00   1.2117624E+00 
57.8500           2.2197383E-01   1.1098271E-01   1.1885761E+00   1.2157422E+00 
57.9500           2.2809013E-01   1.1918936E-01   1.1918172E+00   1.2198086E+00 
58.0500           2.3383385E-01   1.2741295E-01   1.1946241E+00   1.2239427E+00 
58.1500           2.3918736E-01   1.3563093E-01   1.1969823E+00   1.2281251E+00 
58.2500           2.4413487E-01   1.4382080E-01   1.1988791E+00   1.2323367E+00 
58.3500           2.4866233E-01   1.5196025E-01   1.2003038E+00   1.2365584E+00 
58.4500           2.5275755E-01   1.6002721E-01   1.2012476E+00   1.2407710E+00 
58.5500           2.5641011E-01   1.6799991E-01   1.2017035E+00   1.2449559E+00 
58.6500           2.5961143E-01   1.7585701E-01   1.2016663E+00   1.2490944E+00 
58.7500           2.6235471E-01   1.8357762E-01   1.2011327E+00   1.2531685E+00 
58.8500           2.6463494E-01   1.9114139E-01   1.2001014E+00   1.2571602E+00 
58.9500           2.6644885E-01   1.9852855E-01   1.1985725E+00   1.2610524E+00 
59.0500           2.6779492E-01   2.0572003E-01   1.1965481E+00   1.2648284E+00 
59.1500           2.6867330E-01   2.1269744E-01   1.1940321E+00   1.2684719E+00 
59.2500           2.6908580E-01   2.1944317E-01   1.1910299E+00   1.2719676E+00 
59.3500           2.6903581E-01   2.2594044E-01   1.1875484E+00   1.2753007E+00 
59.4500           2.6852830E-01   2.3217330E-01   1.1835964E+00   1.2784572E+00 
59.5500           2.6756972E-01   2.3812673E-01   1.1791839E+00   1.2814238E+00 
59.6500           2.6616796E-01   2.4378663E-01   1.1743224E+00   1.2841881E+00 
59.7500           2.6433226E-01   2.4913987E-01   1.1690248E+00   1.2867386E+00 
59.8500           2.6207320E-01   2.5417431E-01   1.1633053E+00   1.2890647E+00 
59.9500           2.5940259E-01   2.5887884E-01   1.1571792E+00   1.2911565E+00 
60.0500           2.5633338E-01   2.6324335E-01   1.1506631E+00   1.2930052E+00 
60.1500           2.5287964E-01   2.6725883E-01   1.1437745E+00   1.2946030E+00 
60.2500           2.4905645E-01   2.7091729E-01   1.1365321E+00   1.2959430E+00 
60.3500           2.4487983E-01   2.7421181E-01   1.1289552E+00   1.2970190E+00 
60.4500           2.4036666E-01   2.7713657E-01   1.1210641E+00   1.2978263E+00 
60.5500           2.3553459E-01   2.7968678E-01   1.1128800E+00   1.2983607E+00 
60.6500           2.3040201E-01   2.8185874E-01   1.1044243E+00   1.2986191E+00 
60.7500           2.2498790E-01   2.8364979E-01   1.0957194E+00   1.2985995E+00 
60.8500           2.1931181E-01   2.8505833E-01   1.0867880E+00   1.2983007E+00 
60.9500           2.1339375E-01   2.8608377E-01   1.0776532E+00   1.2977224E+00 
61.0500           2.0725411E-01   2.8672655E-01   1.0683385E+00   1.2968655E+00 
61.1500           2.0091361E-01   2.8698809E-01   1.0588676E+00   1.2957314E+00 
61.2500           1.9439320E-01   2.8687079E-01   1.0492642E+00   1.2943226E+00 
61.3500           1.8771398E-01   2.8637799E-01   1.0395525E+00   1.2926426E+00 
61.4500           1.8089717E-01   2.8551394E-01   1.0297563E+00   1.2906954E+00 
61.5500           1.7396398E-01   2.8428377E-01   1.0198996E+00   1.2884861E+00 
61.6500           1.6693558E-01   2.8269349E-01   1.0100061E+00   1.2860203E+00 
61.7500           1.5983304E-01   2.8074989E-01   1.0000994E+00   1.2833046E+00 
61.8500           1.5267722E-01   2.7846059E-01   9.9020282E-01   1.2803461E+00 
61.9500           1.4548876E-01   2.7583391E-01   9.8033938E-01   1.2771528E+00 
62.0500           1.3828799E-01   2.7287890E-01   9.7053165E-01   1.2737330E+00 
62.1500           1.3109488E-01   2.6960529E-01   9.6080179E-01   1.2700960E+00 
62.2500           1.2392900E-01   2.6602341E-01   9.5117143E-01   1.2662513E+00 
62.3500           1.1680943E-01   2.6214420E-01   9.4166168E-01   1.2622092E+00 
62.4500           1.0975476E-01   2.5797913E-01   9.3229302E-01   1.2579802E+00 
62.5500           1.0278303E-01   2.5354017E-01   9.2308529E-01   1.2535756E+00 
62.6500           9.5911659E-02   2.4883976E-01   9.1405764E-01   1.2490067E+00 
62.7500           8.9157448E-02   2.4389074E-01   9.0522850E-01   1.2442854E+00 
62.8500           8.2536516E-02   2.3870633E-01   8.9661550E-01   1.2394239E+00 
62.9500           7.6064280E-02   2.3330008E-01   8.8823551E-01   1.2344346E+00 
63.0500           6.9755422E-02   2.2768581E-01   8.8010454E-01   1.2293302E+00 
63.1500           6.3623862E-02   2.2187761E-01   8.7223775E-01   1.2241235E+00 
63.2500           5.7682739E-02   2.1588974E-01   8.6464944E-01   1.2188276E+00 
63.3500           5.1944382E-02   2.0973664E-01   8.5735298E-01   1.2134556E+00 
63.4500           4.6420303E-02   2.0343285E-01   8.5036085E-01   1.2080206E+00 
63.5500           4.1121176E-02   1.9699300E-01   8.4368459E-01   1.2025360E+00 
